Term: learning                       Term Frequency: 37        
Term: 21                             Term Frequency: 2         
Term: 22                             Term Frequency: 2         
Term: fact                           Term Frequency: 2         
Term: stakeholders                   Term Frequency: 2         
Term: perspective                    Term Frequency: 2         
Term: people                         Term Frequency: 2         
Term: invite                         Term Frequency: 2         
Term: enable                         Term Frequency: 2         
Term: first                          Term Frequency: 2         
Term: insights                       Term Frequency: 2         
Term: track                          Term Frequency: 2         
Term: providers                      Term Frequency: 2         
Term: useful                         Term Frequency: 2         
Term: other                          Term Frequency: 2         
Term: future                         Term Frequency: 2         
Term: pedagogy                       Term Frequency: 2         
Term: already                        Term Frequency: 2         
Term: tool                           Term Frequency: 2         
Term: specific                       Term Frequency: 2         
Term: application                    Term Frequency: 2         
Term: ceur                           Term Frequency: 2         
Term: partners                       Term Frequency: 2         
Term: supported                      Term Frequency: 2         
Term: through                        Term Frequency: 2         
Term: engagement                     Term Frequency: 2         
Term: results                        Term Frequency: 2         
Term: sharing                        Term Frequency: 2         
Term: reflections                    Term Frequency: 2         
Term: developers                     Term Frequency: 2         
Term: when                           Term Frequency: 2         
Term: case                           Term Frequency: 2         
Term: both                           Term Frequency: 2         
Term: who                            Term Frequency: 2         
Term: crucial                        Term Frequency: 2         
Term: cs                             Term Frequency: 2         
Term: partner                        Term Frequency: 2         
Term: visualization                  Term Frequency: 2         
Term: teachers                       Term Frequency: 2         
Term: digital                        Term Frequency: 2         
Term: practice                       Term Frequency: 2         
Term: model                          Term Frequency: 2         
Term: practitioners                  Term Frequency: 2         
Term: author                         Term Frequency: 2         
Term: relevant                       Term Frequency: 2         
Term: access                         Term Frequency: 2         
Term: 134                            Term Frequency: 2         
Term: one                            Term Frequency: 2         
Term: started                        Term Frequency: 2         
Term: dynamic                        Term Frequency: 2         
Term: higher                         Term Frequency: 2         
Term: we                             Term Frequency: 2         
Term: missing                        Term Frequency: 2         
Term: streams                        Term Frequency: 2         
Term: course                         Term Frequency: 2         
Term: self                           Term Frequency: 2         
Term: challenges                     Term Frequency: 2         
Term: would                          Term Frequency: 1         
Term: innovations                    Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: 3027385.3029433                Term Frequency: 1         
Term: c                              Term Frequency: 1         
Term: e                              Term Frequency: 1         
Term: x                              Term Frequency: 1         
Term: wish                           Term Frequency: 1         
Term: implement                      Term Frequency: 1         
Term: lack                           Term Frequency: 1         
Term: scholars                       Term Frequency: 1         
Term: applied                        Term Frequency: 1         
Term: provided                       Term Frequency: 1         
Term: hard                           Term Frequency: 1         
Term: effectiveness                  Term Frequency: 1         
Term: citation                       Term Frequency: 1         
Term: occurring                      Term Frequency: 1         
Term: analyst                        Term Frequency: 1         
Term: approach                       Term Frequency: 1         
Term: went                           Term Frequency: 1         
Term: classroom                      Term Frequency: 1         
Term: enrolment                      Term Frequency: 1         
Term: bringing                       Term Frequency: 1         
Term: 11599                          Term Frequency: 1         
Term: managers                       Term Frequency: 1         
Term: question                       Term Frequency: 1         
Term: modularized                    Term Frequency: 1         
Term: hindering                      Term Frequency: 1         
Term: possibilities                  Term Frequency: 1         
Term: www.cni.org                    Term Frequency: 1         
Term: less                           Term Frequency: 1         
Term: 203                            Term Frequency: 1         
Term: effective                      Term Frequency: 1         
Term: times                          Term Frequency: 1         
Term: 211                            Term Frequency: 1         
Term: intended                       Term Frequency: 1         
Term: activities                     Term Frequency: 1         
Term: state                          Term Frequency: 1         
Term: displayed                      Term Frequency: 1         
Term: uncover                        Term Frequency: 1         
Term: must                           Term Frequency: 1         
Term: unsw.edu.au                    Term Frequency: 1         
Term: does                           Term Frequency: 1         
Term: emerging                       Term Frequency: 1         
Term: participate                    Term Frequency: 1         
Term: team                           Term Frequency: 1         
Term: 265                            Term Frequency: 1         
Term: 268                            Term Frequency: 1         
Term: 1504.07206                     Term Frequency: 1         
Term: importantly                    Term Frequency: 1         
Term: source                         Term Frequency: 1         
Term: continue                       Term Frequency: 1         
Term: given                          Term Frequency: 1         
Term: proceedings.pdf                Term Frequency: 1         
Term: dx.doi.org                     Term Frequency: 1         
Term: involved                       Term Frequency: 1         
Term: institutional                  Term Frequency: 1         
Term: page                           Term Frequency: 1         
Term: full                           Term Frequency: 1         
Term: 299                            Term Frequency: 1         
Term: time                           Term Frequency: 1         
Term: applications                   Term Frequency: 1         
Term: universities                   Term Frequency: 1         
Term: philosophy                     Term Frequency: 1         
Term: layer                          Term Frequency: 1         
Term: ways                           Term Frequency: 1         
Term: wealth                         Term Frequency: 1         
Term: bear                           Term Frequency: 1         
Term: partnered                      Term Frequency: 1         
Term: particular                     Term Frequency: 1         
Term: formal                         Term Frequency: 1         
Term: part                           Term Frequency: 1         
Term: dimension                      Term Frequency: 1         
Term: built                          Term Frequency: 1         
Term: interaction                    Term Frequency: 1         
Term: oasis.col.org                  Term Frequency: 1         
Term: further                        Term Frequency: 1         
Term: stack                          Term Frequency: 1         
Term: plugins                        Term Frequency: 1         
Term: sparked                        Term Frequency: 1         
Term: hoc                            Term Frequency: 1         
Term: relative                       Term Frequency: 1         
Term: distinctive                    Term Frequency: 1         
Term: mind                           Term Frequency: 1         
Term: stage                          Term Frequency: 1         
Term: questions                      Term Frequency: 1         
Term: down                           Term Frequency: 1         
Term: static                         Term Frequency: 1         
Term: researching                    Term Frequency: 1         
Term: agreements                     Term Frequency: 1         
Term: relatively                     Term Frequency: 1         
Term: 2011                           Term Frequency: 1         
Term: notice                         Term Frequency: 1         
Term: existing                       Term Frequency: 1         
Term: 2017                           Term Frequency: 1         
Term: collaborate                    Term Frequency: 1         
Term: made                           Term Frequency: 1         
Term: sense                          Term Frequency: 1         
Term: explored                       Term Frequency: 1         
Term: evaluate                       Term Frequency: 1         
Term: dos                            Term Frequency: 1         
Term: headed                         Term Frequency: 1         
Term: advocated                      Term Frequency: 1         
Term: may                            Term Frequency: 1         
Term: within                         Term Frequency: 1         
Term: 783                            Term Frequency: 1         
Term: 306                            Term Frequency: 1         
Term: heterogeneous                  Term Frequency: 1         
Term: index.php                      Term Frequency: 1         
Term: selected                       Term Frequency: 1         
Term: best                           Term Frequency: 1         
Term: included                       Term Frequency: 1         
Term: processes                      Term Frequency: 1         
Term: 03                             Term Frequency: 1         
Term: granted                        Term Frequency: 1         
Term: based                          Term Frequency: 1         
Term: received                       Term Frequency: 1         
Term: invested                       Term Frequency: 1         
Term: components                     Term Frequency: 1         
Term: global                         Term Frequency: 1         
Term: 37                             Term Frequency: 1         
Term: collaboration                  Term Frequency: 1         
Term: arena                          Term Frequency: 1         
Term: solutions                      Term Frequency: 1         
Term: collection                     Term Frequency: 1         
Term: 60                             Term Frequency: 1         
Term: 63                             Term Frequency: 1         
Term: analysts                       Term Frequency: 1         
Term: 68                             Term Frequency: 1         
Term: needed                         Term Frequency: 1         
Term: edblog                         Term Frequency: 1         
Term: common                         Term Frequency: 1         
Term: every                          Term Frequency: 1         
Term: 2015conference.ascilite.org    Term Frequency: 1         
Term: consist                        Term Frequency: 1         
Term: still                          Term Frequency: 1         
Term: anyone                         Term Frequency: 1         
Term: across                         Term Frequency: 1         
Term: soton.ac.uk                    Term Frequency: 1         
Term: 10.1145                        Term Frequency: 1         
Term: exploration                    Term Frequency: 1         
Term: demonstrates                   Term Frequency: 1         
Term: commitment                     Term Frequency: 1         
Term: honored                        Term Frequency: 1         
Term: paper                          Term Frequency: 1         
Term: advantage                      Term Frequency: 1         
Term: resources                      Term Frequency: 1         
Term: ultimately                     Term Frequency: 1         
Term: performance                    Term Frequency: 1         
Term: currently                      Term Frequency: 1         
Term: hands                          Term Frequency: 1         
Term: leading                        Term Frequency: 1         
Term: allowed                        Term Frequency: 1         
Term: extensions                     Term Frequency: 1         
Term: collaboratively                Term Frequency: 1         
Term: dual                           Term Frequency: 1         
Term: failures                       Term Frequency: 1         
Term: learn                          Term Frequency: 1         
Term: pathway                        Term Frequency: 1         
Term: autonomy                       Term Frequency: 1         
Term: post                           Term Frequency: 1         
Term: originally                     Term Frequency: 1         
Term: its                            Term Frequency: 1         
Term: often                          Term Frequency: 1         
Term: article                        Term Frequency: 1         
Term: 848                            Term Frequency: 1         
Term: roles                          Term Frequency: 1         
Term: standardization                Term Frequency: 1         
Term: 851                            Term Frequency: 1         
Term: capabilities                   Term Frequency: 1         
Term: identify                       Term Frequency: 1         
Term: release                        Term Frequency: 1         
Term: partnership                    Term Frequency: 1         
Term: shape                          Term Frequency: 1         
Term: practitioner                   Term Frequency: 1         
Term: handle                         Term Frequency: 1         
Term: 409                            Term Frequency: 1         
Term: m.leon                         Term Frequency: 1         
Term: 413                            Term Frequency: 1         
Term: deployment                     Term Frequency: 1         
Term: pages                          Term Frequency: 1         
Term: etc                            Term Frequency: 1         
Term: ws.org                         Term Frequency: 1         
Term: real                           Term Frequency: 1         
Term: leverage                       Term Frequency: 1         
Term: respective                     Term Frequency: 1         
Term: looked                         Term Frequency: 1         
Term: visualisations                 Term Frequency: 1         
Term: 461                            Term Frequency: 1         
Term: forms                          Term Frequency: 1         
Term: developments                   Term Frequency: 1         
Term: benchmarking                   Term Frequency: 1         
Term: shift                          Term Frequency: 1         
Term: 471                            Term Frequency: 1         
Term: professional                   Term Frequency: 1         
Term: skills                         Term Frequency: 1         
Term: leveraging                     Term Frequency: 1         
Term: initiatives                    Term Frequency: 1         
Term: using                          Term Frequency: 1         
Term: expected                       Term Frequency: 1         
Term: increased                      Term Frequency: 1         
Term: another                        Term Frequency: 1         
Term: centred                        Term Frequency: 1         
Term: openness                       Term Frequency: 1         
Term: art                            Term Frequency: 1         
Term: empower                        Term Frequency: 1         
Term: features                       Term Frequency: 1         
Term: view                           Term Frequency: 1         
Term: colleagues                     Term Frequency: 1         
Term: visualise                      Term Frequency: 1         
Term: experimenting                  Term Frequency: 1         
Term: simplicity                     Term Frequency: 1         
Term: way                            Term Frequency: 1         
Term: disciplines                    Term Frequency: 1         
Term: timely                         Term Frequency: 1         
Term: learner                        Term Frequency: 1         
Term: l.vigentini                    Term Frequency: 1         
Term: 1734                           Term Frequency: 1         
Term: broad                          Term Frequency: 1         
Term: connectivist                   Term Frequency: 1         
Term: study                          Term Frequency: 1         
Term: direct                         Term Frequency: 1         
Term: fee                            Term Frequency: 1         
Term: used                           Term Frequency: 1         
Term: presented                      Term Frequency: 1         
Term: kind                           Term Frequency: 1         
Term: most                           Term Frequency: 1         
Term: integrated                     Term Frequency: 1         
Term: scripts                        Term Frequency: 1         
Term: designed                       Term Frequency: 1         
Term: profit                         Term Frequency: 1         
Term: amount                         Term Frequency: 1         
Term: move                           Term Frequency: 1         
Term: approaches                     Term Frequency: 1         
Term: various                        Term Frequency: 1         
Term: latter                         Term Frequency: 1         
Term: uses                           Term Frequency: 1         
Term: bring                          Term Frequency: 1         
Term: addition                       Term Frequency: 1         
Term: promoting                      Term Frequency: 1         
Term: personal                       Term Frequency: 1         
Term: former                         Term Frequency: 1         
Term: submissions                    Term Frequency: 1         
Term: 4870                           Term Frequency: 1         
Term: completion                     Term Frequency: 1         
Term: co                             Term Frequency: 1         
Term: integrate                      Term Frequency: 1         
Term: essential                      Term Frequency: 1         
Term: 1406.2015                      Term Frequency: 1         
Term: 11th                           Term Frequency: 1         
Term: contact                        Term Frequency: 1         
Term: which                          Term Frequency: 1         
Term: patterns                       Term Frequency: 1         
Term: commenting                     Term Frequency: 1         
Term: party                          Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: reporting                      Term Frequency: 1         
Term: directed                       Term Frequency: 1         
Term: else                           Term Frequency: 1         
Term: https                          Term Frequency: 1         
Term: large                          Term Frequency: 1         
Term: metacognitive                  Term Frequency: 1         
Term: become                         Term Frequency: 1         
Term: focuses                        Term Frequency: 1         
Term: exploring                      Term Frequency: 1         
Term: report                         Term Frequency: 1         
Term: while                          Term Frequency: 1         
Term: www                            Term Frequency: 1         
Term: locked                         Term Frequency: 1         
Term: code                           Term Frequency: 1         
Term: showcasing                     Term Frequency: 1         
Term: convenors                      Term Frequency: 1         
Term: allows                         Term Frequency: 1         
Term: social                         Term Frequency: 1         
Term: nature                         Term Frequency: 1         
Term: cross                          Term Frequency: 1         
Term: 103                            Term Frequency: 1         
Term: descriptive                    Term Frequency: 1         
Term: 110                            Term Frequency: 1         
Term: encouraged                     Term Frequency: 1         
Term: recent                         Term Frequency: 1         
Term: trends                         Term Frequency: 1         
Term: experimentations               Term Frequency: 1         
Term: them                           Term Frequency: 1         
Term: olj                            Term Frequency: 1         
Term: re                             Term Frequency: 1         
Term: 128                            Term Frequency: 1         
Term: ben.fields                     Term Frequency: 1         
Term: activity                       Term Frequency: 1         
Term: lifelong                       Term Frequency: 1         
Term: so                             Term Frequency: 1         
Term: key                            Term Frequency: 1         
Term: analyzed                       Term Frequency: 1         
Term: 140                            Term Frequency: 1         
Term: olj.onlinelearningconsortium.org Term Frequency: 1         
Term: behaviours                     Term Frequency: 1         
Term: commercial                     Term Frequency: 1         
Term: joint                          Term Frequency: 1         
Term: separate                       Term Frequency: 1         
Term: available                      Term Frequency: 1         
Term: contexts                       Term Frequency: 1         
Term: futurelearn.com                Term Frequency: 1         
Term: idea                           Term Frequency: 1         
Term: 176                            Term Frequency: 1         
Term: coverage                       Term Frequency: 1         
Term: cases                          Term Frequency: 1         
Term: technology                     Term Frequency: 1         
Term: held                           Term Frequency: 1         
Term: reach                          Term Frequency: 1         
Term: type                           Term Frequency: 1         
Term: beyond                         Term Frequency: 1         
Term: between                        Term Frequency: 1         
Term: teams                          Term Frequency: 1         
Term: www.davecormier.com            Term Frequency: 1         
Term: own                            Term Frequency: 1         
Term: successes                      Term Frequency: 1         
Term: only                           Term Frequency: 1         
Term: individual                     Term Frequency: 1         
Term: accepted                       Term Frequency: 1         
Term: techniques                     Term Frequency: 1         
Term: files                          Term Frequency: 1         
Term: can                            Term Frequency: 1         
Term: inclusion                      Term Frequency: 1         
Term: computing                      Term Frequency: 1         
Term: studies                        Term Frequency: 1         
Term: player                         Term Frequency: 1         
Term: groups                         Term Frequency: 1         
Term: BBC                            Term Frequency: 0         
Term: Massive                        Term Frequency: 0         
Term: Excellence                     Term Frequency: 0         
Term: A                              Term Frequency: 0         
Term: B                              Term Frequency: 0         
Term: D                              Term Frequency: 0         
Term: G                              Term Frequency: 0         
Term: K                              Term Frequency: 0         
Term: L                              Term Frequency: 0         
Term: M                              Term Frequency: 0         
Term: P                              Term Frequency: 0         
Term: R                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: Workshop                       Term Frequency: 0         
Term: Jordan                         Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: FOR                            Term Frequency: 0         
Term: European                       Term Frequency: 0         
Term: Keywords                       Term Frequency: 0         
Term: Initiative                     Term Frequency: 0         
Term: with                           Term Frequency: 0         
Term: there                          Term Frequency: 0         
Term: ODL                            Term Frequency: 0         
Term: Collaborative                  Term Frequency: 0         
Term: OER                            Term Frequency: 0         
Term: WORKSHOP                       Term Frequency: 0         
Term: Academic                       Term Frequency: 0         
Term: C.B                            Term Frequency: 0         
Term: C.P                            Term Frequency: 0         
Term: OUTCOMES                       Term Frequency: 0         
Term: All                            Term Frequency: 0         
Term: New                            Term Frequency: 0         
Term: Copyright                      Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: Third                          Term Frequency: 0         
Term: And                            Term Frequency: 0         
Term: Library                        Term Frequency: 0         
Term: Intervention                   Term Frequency: 0         
Term: McIntyre                       Term Frequency: 0         
Term: Opportunities                  Term Frequency: 0         
Term: Apr                            Term Frequency: 0         
Term: Offering                       Term Frequency: 0         
Term: Toward                         Term Frequency: 0         
Term: CEUR                           Term Frequency: 0         
Term: SCOPE                          Term Frequency: 0         
Term: Papers                         Term Frequency: 0         
Term: Dashboard                      Term Frequency: 0         
Term: Stakeholder                    Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: UNSW                           Term Frequency: 0         
Term: Ecosystems                     Term Frequency: 0         
Term: Chitsaz                        Term Frequency: 0         
Term: Review                         Term Frequency: 0         
Term: Supported                      Term Frequency: 0         
Term: MOOC                           Term Frequency: 0         
Term: Support                        Term Frequency: 0         
Term: Conference                     Term Frequency: 0         
Term: Development                    Term Frequency: 0         
Term: Computer                       Term Frequency: 0         
Term: Self                           Term Frequency: 0         
Term: Arnold                         Term Frequency: 0         
Term: Urrutia                        Term Frequency: 0         
Term: York                           Term Frequency: 0         
Term: their                          Term Frequency: 0         
Term: Data                           Term Frequency: 0         
Term: CCS                            Term Frequency: 0         
Term: Second                         Term Frequency: 0         
Term: Towards                        Term Frequency: 0         
Term: Design                         Term Frequency: 0         
Term: Gasevic                        Term Frequency: 0         
Term: Space                          Term Frequency: 0         
Term: Compared                       Term Frequency: 0         
Term: arXiv                          Term Frequency: 0         
Term: Sep                            Term Frequency: 0         
Term: October                        Term Frequency: 0         
Term: Jun                            Term Frequency: 0         
Term: Ben                            Term Frequency: 0         
Term: Southampton                    Term Frequency: 0         
Term: Proceedings                    Term Frequency: 0         
Term: For                            Term Frequency: 0         
Term: McAuley                        Term Frequency: 0         
Term: University                     Term Frequency: 0         
Term: Early                          Term Frequency: 0         
Term: Discussion                     Term Frequency: 0         
Term: Mon_Parod_DevMOOCDashboard.pdf Term Frequency: 0         
Term: CSCL                           Term Frequency: 0         
Term: With                           Term Frequency: 0         
Term: International                  Term Frequency: 0         
Term: Wise                           Term Frequency: 0         
Term: Oct                            Term Frequency: 0         
Term: León                           Term Frequency: 0         
Term: Copyrights                     Term Frequency: 0         
Term: Siemens                        Term Frequency: 0         
Term: Leon                           Term Frequency: 0         
Term: Distance                       Term Frequency: 0         
Term: Human                          Term Frequency: 0         
Term: Align                          Term Frequency: 0         
Term: Lessons                        Term Frequency: 0         
Term: Canada                         Term Frequency: 0         
Term: Higher                         Term Frequency: 0         
Term: Instructor                     Term Frequency: 0         
Term: Adelaide                       Term Frequency: 0         
Term: Pedagogical                    Term Frequency: 0         
Term: Corrin                         Term Frequency: 0         
Term: Technologists                  Term Frequency: 0         
Term: Educational                    Term Frequency: 0         
Term: LAK                            Term Frequency: 0         
Term: ASCILITE                       Term Frequency: 0         
Term: Kao                            Term Frequency: 0         
Term: Information                    Term Frequency: 0         
Term: ABSTRACT                       Term Frequency: 0         
Term: Rosé                           Term Frequency: 0         
Term: INTRODUCTION                   Term Frequency: 0         
Term: Owner                          Term Frequency: 0         
Term: Permission                     Term Frequency: 0         
Term: Concepts                       Term Frequency: 0         
Term: March                          Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: Decision                       Term Frequency: 0         
Term: Australia                      Term Frequency: 0         
Term: Learning                       Term Frequency: 0         
Term: Santos                         Term Frequency: 0         
Term: THIS                           Term Frequency: 0         
Term: China                          Term Frequency: 0         
Term: M.K                            Term Frequency: 0         
Term: FORUM                          Term Frequency: 0         
Term: Get                            Term Frequency: 0         
Term: Society                        Term Frequency: 0         
Term: Explore                        Term Frequency: 0         
Term: Entrepreneurs                  Term Frequency: 0         
Term: Reflections                    Term Frequency: 0         
Term: Results                        Term Frequency: 0         
Term: edX                            Term Frequency: 0         
Term: Z.A                            Term Frequency: 0         
Term: Systems                        Term Frequency: 0         
Term: Fields                         Term Frequency: 0         
Term: Proposal                       Term Frequency: 0         
Term: Science                        Term Frequency: 0         
Term: Courses                        Term Frequency: 0         
Term: MOOC_Final.pdf                 Term Frequency: 0         
Term: Participants                   Term Frequency: 0         
Term: Summit                         Term Frequency: 0         
Term: Likely                         Term Frequency: 0         
Term: Author                         Term Frequency: 0         
Term: Where                          Term Frequency: 0         
Term: BC                             Term Frequency: 0         
Term: An                             Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: As                             Term Frequency: 0         
Term: MOOCs                          Term Frequency: 0         
Term: Educators                      Term Frequency: 0         
Term: Awards                         Term Frequency: 0         
Term: Initial                        Term Frequency: 0         
Term: Founded                        Term Frequency: 0         
Term: Perth                          Term Frequency: 0         
Term: Do                             Term Frequency: 0         
Term: FL                             Term Frequency: 0         
Term: Looking                        Term Frequency: 0         
Term: Forum                          Term Frequency: 0         
Term: IS                             Term Frequency: 0         
Term: Student                        Term Frequency: 0         
Term: Some                           Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: It                             Term Frequency: 0         
Term: USA                            Term Frequency: 0         
Term: Lorenzo                        Term Frequency: 0         
Term: LA                             Term Frequency: 0         
Term: Vigentini                      Term Frequency: 0         
Term: Enhancing                      Term Frequency: 0         
Term: NY                             Term Frequency: 0         
Term: and                            Term Frequency: 0         
Term: A.F                            Term Frequency: 0         
Term: A.I                            Term Frequency: 0         
Term: Framework                      Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: Standards                      Term Frequency: 0         
Term: OPPORTUNITY                    Term Frequency: 0         
Term: REFERENCES                     Term Frequency: 0         
Term: Challenges                     Term Frequency: 0         
Term: ATTENDING                      Term Frequency: 0         
Term: SA                             Term Frequency: 0         
Term: Coursera                       Term Frequency: 0         
Term: Open                           Term Frequency: 0         
Term: are                            Term Frequency: 0         
Term: Enable                         Term Frequency: 0         
Term: Many                           Term Frequency: 0         
Term: Cobos                          Term Frequency: 0         
Term: such                           Term Frequency: 0         
Term: UK                             Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: Loop                           Term Frequency: 0         
Term: was                            Term Frequency: 0         
Term: Ruiz                           Term Frequency: 0         
Term: Teachers                       Term Frequency: 0         
Term: Connect                        Term Frequency: 0         
Term: Vancouver                      Term Frequency: 0         
Term: Research                       Term Frequency: 0         
Term: Knowledge                      Term Frequency: 0         
Term: J.S                            Term Frequency: 0         
Term: PARTICIPANTS                   Term Frequency: 0         
Term: Veeramachaneni                 Term Frequency: 0         
Term: Chandrasekaran                 Term Frequency: 0         
Term: Visual                         Term Frequency: 0         
Term: Fourth                         Term Frequency: 0         
Term: Technological                  Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: Visualization                  Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: ACM                            Term Frequency: 0         
Term: Distributed                    Term Frequency: 0         
Term: Manuel                         Term Frequency: 0         
Term: Teach                          Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: cMOOCs                         Term Frequency: 0         
Term: Middle                         Term Frequency: 0         
Term: Mining                         Term Frequency: 0         
Term: Discuss                        Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: Beijing                        Term Frequency: 0         
Term: Developing                     Term Frequency: 0         
Term: Use                            Term Frequency: 0         
Term: Peking                         Term Frequency: 0         
Term: Reflect                        Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: Europe                         Term Frequency: 0         
Term: AND                            Term Frequency: 0         
Term: Issues                         Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: Scale                          Term Frequency: 0         
Term: MOOCdb                         Term Frequency: 0         
