Term: learning                       Term Frequency: 76        
Term: deductive                      Term Frequency: 6         
Term: regularity                     Term Frequency: 6         
Term: makes                          Term Frequency: 6         
Term: review                         Term Frequency: 6         
Term: explanandum                    Term Frequency: 6         
Term: emancipatory                   Term Frequency: 6         
Term: e                              Term Frequency: 5         
Term: provided                       Term Frequency: 5         
Term: construed                      Term Frequency: 5         
Term: researchers                    Term Frequency: 5         
Term: meaning                        Term Frequency: 5         
Term: 12                             Term Frequency: 5         
Term: 16                             Term Frequency: 5         
Term: 28                             Term Frequency: 5         
Term: 35                             Term Frequency: 5         
Term: 38                             Term Frequency: 5         
Term: 47                             Term Frequency: 5         
Term: interest                       Term Frequency: 5         
Term: mining                         Term Frequency: 5         
Term: via                            Term Frequency: 5         
Term: understanding                  Term Frequency: 5         
Term: argues                         Term Frequency: 5         
Term: derived                        Term Frequency: 5         
Term: distinction                    Term Frequency: 5         
Term: effect                         Term Frequency: 5         
Term: context                        Term Frequency: 5         
Term: suggests                       Term Frequency: 5         
Term: sufficient                     Term Frequency: 5         
Term: them                           Term Frequency: 5         
Term: beyond                         Term Frequency: 5         
Term: tools                          Term Frequency: 5         
Term: here                           Term Frequency: 5         
Term: educators                      Term Frequency: 5         
Term: things                         Term Frequency: 5         
Term: time                           Term Frequency: 5         
Term: qualitative                    Term Frequency: 5         
Term: how                            Term Frequency: 5         
Term: problems                       Term Frequency: 5         
Term: best                           Term Frequency: 5         
Term: paper                          Term Frequency: 5         
Term: its                            Term Frequency: 5         
Term: identify                       Term Frequency: 5         
Term: subsequent                     Term Frequency: 5         
Term: conjunctions                   Term Frequency: 5         
Term: key                            Term Frequency: 5         
Term: accepted                       Term Frequency: 5         
Term: outcomes                       Term Frequency: 5         
Term: experiment                     Term Frequency: 5         
Term: initial                        Term Frequency: 5         
Term: particular                     Term Frequency: 5         
Term: above                          Term Frequency: 5         
Term: strategies                     Term Frequency: 5         
Term: appearances                    Term Frequency: 5         
Term: technical                      Term Frequency: 5         
Term: practitioner                   Term Frequency: 5         
Term: mechanism                      Term Frequency: 5         
Term: development                    Term Frequency: 5         
Term: put                            Term Frequency: 5         
Term: scientists                     Term Frequency: 5         
Term: causes                         Term Frequency: 5         
Term: cannot                         Term Frequency: 5         
Term: outcome                        Term Frequency: 5         
Term: always                         Term Frequency: 5         
Term: most                           Term Frequency: 5         
Term: model                          Term Frequency: 5         
Term: large                          Term Frequency: 5         
Term: surface                        Term Frequency: 5         
Term: constant                       Term Frequency: 5         
Term: participants                   Term Frequency: 5         
Term: higher                         Term Frequency: 5         
Term: goal                           Term Frequency: 5         
Term: range                          Term Frequency: 5         
Term: potentially                    Term Frequency: 5         
Term: covering                       Term Frequency: 5         
Term: 6                              Term Frequency: 4         
Term: turn                           Term Frequency: 4         
Term: b                              Term Frequency: 4         
Term: i                              Term Frequency: 4         
Term: p                              Term Frequency: 4         
Term: possible                       Term Frequency: 4         
Term: observed                       Term Frequency: 4         
Term: 10                             Term Frequency: 4         
Term: 13                             Term Frequency: 4         
Term: 14                             Term Frequency: 4         
Term: 17                             Term Frequency: 4         
Term: 19                             Term Frequency: 4         
Term: 22                             Term Frequency: 4         
Term: 30                             Term Frequency: 4         
Term: 40                             Term Frequency: 4         
Term: 43                             Term Frequency: 4         
Term: 46                             Term Frequency: 4         
Term: existence                      Term Frequency: 4         
Term: instead                        Term Frequency: 4         
Term: version                        Term Frequency: 4         
Term: least                          Term Frequency: 4         
Term: logical                        Term Frequency: 4         
Term: assessment                     Term Frequency: 4         
Term: need                           Term Frequency: 4         
Term: assumption                     Term Frequency: 4         
Term: al                             Term Frequency: 4         
Term: language                       Term Frequency: 4         
Term: patterns                       Term Frequency: 4         
Term: et                             Term Frequency: 4         
Term: likely                         Term Frequency: 4         
Term: closed                         Term Frequency: 4         
Term: terms                          Term Frequency: 4         
Term: naturalism                     Term Frequency: 4         
Term: self                           Term Frequency: 4         
Term: much                           Term Frequency: 4         
Term: sets                           Term Frequency: 4         
Term: success                        Term Frequency: 4         
Term: understand                     Term Frequency: 4         
Term: had                            Term Frequency: 4         
Term: early                          Term Frequency: 4         
Term: interference                   Term Frequency: 4         
Term: presupposes                    Term Frequency: 4         
Term: exposed                        Term Frequency: 4         
Term: topics                         Term Frequency: 4         
Term: could                          Term Frequency: 4         
Term: according                      Term Frequency: 4         
Term: respect                        Term Frequency: 4         
Term: number                         Term Frequency: 4         
Term: courses                        Term Frequency: 4         
Term: hence                          Term Frequency: 4         
Term: realm                          Term Frequency: 4         
Term: different                      Term Frequency: 4         
Term: demonstrate                    Term Frequency: 4         
Term: others                         Term Frequency: 4         
Term: each                           Term Frequency: 4         
Term: accidental                     Term Frequency: 4         
Term: variable                       Term Frequency: 4         
Term: against                        Term Frequency: 4         
Term: implicit                       Term Frequency: 4         
Term: empiricist’s                   Term Frequency: 4         
Term: determine                      Term Frequency: 4         
Term: conference                     Term Frequency: 4         
Term: connection                     Term Frequency: 4         
Term: epistemological                Term Frequency: 4         
Term: aims                           Term Frequency: 4         
Term: correlation                    Term Frequency: 4         
Term: implies                        Term Frequency: 4         
Term: institutional                  Term Frequency: 4         
Term: assumptions                    Term Frequency: 4         
Term: consider                       Term Frequency: 4         
Term: general                        Term Frequency: 4         
Term: 2003                           Term Frequency: 4         
Term: material                       Term Frequency: 4         
Term: agents                         Term Frequency: 4         
Term: people                         Term Frequency: 4         
Term: therefore                      Term Frequency: 4         
Term: aim                            Term Frequency: 4         
Term: learners                       Term Frequency: 4         
Term: theories                       Term Frequency: 4         
Term: generative                     Term Frequency: 4         
Term: operate                        Term Frequency: 4         
Term: dynamics                       Term Frequency: 4         
Term: generate                       Term Frequency: 4         
Term: result                         Term Frequency: 3         
Term: same                           Term Frequency: 3         
Term: hand                           Term Frequency: 3         
Term: question                       Term Frequency: 3         
Term: findings                       Term Frequency: 3         
Term: 252                            Term Frequency: 3         
Term: house                          Term Frequency: 3         
Term: required                       Term Frequency: 3         
Term: causality                      Term Frequency: 3         
Term: introduction                   Term Frequency: 3         
Term: further                        Term Frequency: 3         
Term: contradictions                 Term Frequency: 3         
Term: impact                         Term Frequency: 3         
Term: misleading                     Term Frequency: 3         
Term: clicks                         Term Frequency: 3         
Term: made                           Term Frequency: 3         
Term: known                          Term Frequency: 3         
Term: subject                        Term Frequency: 3         
Term: attempting                     Term Frequency: 3         
Term: inform                         Term Frequency: 3         
Term: psychological                  Term Frequency: 3         
Term: 23                             Term Frequency: 3         
Term: 29                             Term Frequency: 3         
Term: long                           Term Frequency: 3         
Term: 32                             Term Frequency: 3         
Term: 33                             Term Frequency: 3         
Term: 34                             Term Frequency: 3         
Term: 37                             Term Frequency: 3         
Term: word                           Term Frequency: 3         
Term: foundation                     Term Frequency: 3         
Term: exists                         Term Frequency: 3         
Term: appropriate                    Term Frequency: 3         
Term: spring                         Term Frequency: 3         
Term: often                          Term Frequency: 3         
Term: http                           Term Frequency: 3         
Term: education                      Term Frequency: 3         
Term: called                         Term Frequency: 3         
Term: skills                         Term Frequency: 3         
Term: correlations                   Term Frequency: 3         
Term: improving                      Term Frequency: 3         
Term: outside                        Term Frequency: 3         
Term: extent                         Term Frequency: 3         
Term: hermeneutic                    Term Frequency: 3         
Term: experimentation                Term Frequency: 3         
Term: enabling                       Term Frequency: 3         
Term: co                             Term Frequency: 3         
Term: content                        Term Frequency: 3         
Term: perhaps                        Term Frequency: 3         
Term: form                           Term Frequency: 3         
Term: easily                         Term Frequency: 3         
Term: mixed                          Term Frequency: 3         
Term: obtained                       Term Frequency: 3         
Term: rules                          Term Frequency: 3         
Term: up                             Term Frequency: 3         
Term: gas                            Term Frequency: 3         
Term: deeper                         Term Frequency: 3         
Term: power                          Term Frequency: 3         
Term: create                         Term Frequency: 3         
Term: techniques                     Term Frequency: 3         
Term: purposes                       Term Frequency: 3         
Term: standard                       Term Frequency: 3         
Term: possibilities                  Term Frequency: 3         
Term: uncover                        Term Frequency: 3         
Term: limits                         Term Frequency: 3         
Term: video                          Term Frequency: 3         
Term: having                         Term Frequency: 3         
Term: logically                      Term Frequency: 3         
Term: alternative                    Term Frequency: 3         
Term: although                       Term Frequency: 3         
Term: fact                           Term Frequency: 3         
Term: first                          Term Frequency: 3         
Term: clearly                        Term Frequency: 3         
Term: value                          Term Frequency: 3         
Term: indicators                     Term Frequency: 3         
Term: demographic                    Term Frequency: 3         
Term: copies                         Term Frequency: 3         
Term: predict                        Term Frequency: 3         
Term: using                          Term Frequency: 3         
Term: philosophical                  Term Frequency: 3         
Term: systemic                       Term Frequency: 3         
Term: taken                          Term Frequency: 3         
Term: learner                        Term Frequency: 3         
Term: isolate                        Term Frequency: 3         
Term: related                        Term Frequency: 3         
Term: cheque                         Term Frequency: 3         
Term: century                        Term Frequency: 3         
Term: directly                       Term Frequency: 3         
Term: roots                          Term Frequency: 3         
Term: establish                      Term Frequency: 3         
Term: control                        Term Frequency: 3         
Term: available                      Term Frequency: 3         
Term: contexts                       Term Frequency: 3         
Term: dynamic                        Term Frequency: 3         
Term: decontextualised               Term Frequency: 3         
Term: behaviourist                   Term Frequency: 3         
Term: adequate                       Term Frequency: 3         
Term: studies                        Term Frequency: 3         
Term: making                         Term Frequency: 3         
Term: well                           Term Frequency: 3         
Term: successive                     Term Frequency: 3         
Term: improve                        Term Frequency: 3         
Term: let                            Term Frequency: 3         
Term: formative                      Term Frequency: 3         
Term: develop                        Term Frequency: 3         
Term: aspects                        Term Frequency: 3         
Term: 1962                           Term Frequency: 3         
Term: 1982                           Term Frequency: 3         
Term: 1994                           Term Frequency: 3         
Term: 1999                           Term Frequency: 3         
Term: experience                     Term Frequency: 3         
Term: interaction                    Term Frequency: 3         
Term: adoption                       Term Frequency: 3         
Term: requisite                      Term Frequency: 3         
Term: considerations                 Term Frequency: 3         
Term: quality                        Term Frequency: 3         
Term: project                        Term Frequency: 3         
Term: actionable                     Term Frequency: 3         
Term: sequence                       Term Frequency: 3         
Term: historical                     Term Frequency: 3         
Term: antithetical                   Term Frequency: 3         
Term: referred                       Term Frequency: 3         
Term: heated                         Term Frequency: 3         
Term: specific                       Term Frequency: 3         
Term: expectations                   Term Frequency: 3         
Term: risk                           Term Frequency: 3         
Term: when                           Term Frequency: 3         
Term: necessarily                    Term Frequency: 3         
Term: designed                       Term Frequency: 3         
Term: stimulus                       Term Frequency: 3         
Term: meaningful                     Term Frequency: 3         
Term: mistaken                       Term Frequency: 3         
Term: claim                          Term Frequency: 3         
Term: shifts                         Term Frequency: 3         
Term: support                        Term Frequency: 3         
Term: theoretical                    Term Frequency: 3         
Term: like                           Term Frequency: 3         
Term: external                       Term Frequency: 3         
Term: psychology                     Term Frequency: 3         
Term: impressions                    Term Frequency: 3         
Term: design                         Term Frequency: 3         
Term: reality                        Term Frequency: 3         
Term: offers                         Term Frequency: 3         
Term: pre                            Term Frequency: 3         
Term: correlated                     Term Frequency: 3         
Term: take                           Term Frequency: 3         
Term: 2014                           Term Frequency: 3         
Term: epistemology                   Term Frequency: 3         
Term: together                       Term Frequency: 3         
Term: measles                        Term Frequency: 3         
Term: perspective                    Term Frequency: 3         
Term: operation                      Term Frequency: 3         
Term: reasoning                      Term Frequency: 3         
Term: agency                         Term Frequency: 3         
Term: reference                      Term Frequency: 3         
Term: performance                    Term Frequency: 3         
Term: future                         Term Frequency: 3         
Term: movement                       Term Frequency: 3         
Term: tacit                          Term Frequency: 3         
Term: any                            Term Frequency: 3         
Term: engagement                     Term Frequency: 3         
Term: view                           Term Frequency: 3         
Term: target                         Term Frequency: 3         
Term: broad                          Term Frequency: 3         
Term: case                           Term Frequency: 3         
Term: accounts                       Term Frequency: 3         
Term: say                            Term Frequency: 3         
Term: uncovering                     Term Frequency: 3         
Term: little                         Term Frequency: 3         
Term: explained                      Term Frequency: 3         
Term: over                           Term Frequency: 3         
Term: practical                      Term Frequency: 3         
Term: practitioners                  Term Frequency: 3         
Term: change                         Term Frequency: 3         
Term: discovery                      Term Frequency: 3         
Term: several                        Term Frequency: 3         
Term: annotations                    Term Frequency: 3         
Term: essentially                    Term Frequency: 3         
Term: extended                       Term Frequency: 3         
Term: current                        Term Frequency: 3         
Term: suggest                        Term Frequency: 3         
Term: 9                              Term Frequency: 2         
Term: reproduce                      Term Frequency: 2         
Term: better                         Term Frequency: 2         
Term: permit                         Term Frequency: 2         
Term: concern                        Term Frequency: 2         
Term: sponsors                       Term Frequency: 2         
Term: state                          Term Frequency: 2         
Term: creating                       Term Frequency: 2         
Term: socio                          Term Frequency: 2         
Term: surprising                     Term Frequency: 2         
Term: scientist                      Term Frequency: 2         
Term: scientism                      Term Frequency: 2         
Term: measured                       Term Frequency: 2         
Term: specifically                   Term Frequency: 2         
Term: requires                       Term Frequency: 2         
Term: outlined                       Term Frequency: 2         
Term: unlike                         Term Frequency: 2         
Term: emancipation                   Term Frequency: 2         
Term: back                           Term Frequency: 2         
Term: attempt                        Term Frequency: 2         
Term: forward                        Term Frequency: 2         
Term: opposed                        Term Frequency: 2         
Term: due                            Term Frequency: 2         
Term: 18                             Term Frequency: 2         
Term: 21                             Term Frequency: 2         
Term: 24                             Term Frequency: 2         
Term: 25                             Term Frequency: 2         
Term: 27                             Term Frequency: 2         
Term: experiments                    Term Frequency: 2         
Term: 31                             Term Frequency: 2         
Term: 36                             Term Frequency: 2         
Term: 39                             Term Frequency: 2         
Term: 41                             Term Frequency: 2         
Term: 42                             Term Frequency: 2         
Term: 44                             Term Frequency: 2         
Term: 45                             Term Frequency: 2         
Term: 48                             Term Frequency: 2         
Term: 49                             Term Frequency: 2         
Term: loop                           Term Frequency: 2         
Term: 50                             Term Frequency: 2         
Term: 55                             Term Frequency: 2         
Term: discrete                       Term Frequency: 2         
Term: themselves                     Term Frequency: 2         
Term: identity                       Term Frequency: 2         
Term: unacknowledged                 Term Frequency: 2         
Term: 10.1145                        Term Frequency: 2         
Term: community                      Term Frequency: 2         
Term: annotation                     Term Frequency: 2         
Term: counterfactual                 Term Frequency: 2         
Term: eli                            Term Frequency: 2         
Term: private                        Term Frequency: 2         
Term: environment                    Term Frequency: 2         
Term: valid                          Term Frequency: 2         
Term: 2nd                            Term Frequency: 2         
Term: nomological                    Term Frequency: 2         
Term: sensemaking                    Term Frequency: 2         
Term: establishing                   Term Frequency: 2         
Term: argued                         Term Frequency: 2         
Term: developing                     Term Frequency: 2         
Term: might                          Term Frequency: 2         
Term: effectively                    Term Frequency: 2         
Term: fee                            Term Frequency: 2         
Term: presented                      Term Frequency: 2         
Term: produced                       Term Frequency: 2         
Term: who                            Term Frequency: 2         
Term: why                            Term Frequency: 2         
Term: simultaneously                 Term Frequency: 2         
Term: develops                       Term Frequency: 2         
Term: observe                        Term Frequency: 2         
Term: never                          Term Frequency: 2         
Term: he                             Term Frequency: 2         
Term: relationships                  Term Frequency: 2         
Term: become                         Term Frequency: 2         
Term: grades                         Term Frequency: 2         
Term: literature                     Term Frequency: 2         
Term: political                      Term Frequency: 2         
Term: documented                     Term Frequency: 2         
Term: tolerance                      Term Frequency: 2         
Term: my                             Term Frequency: 2         
Term: increasingly                   Term Frequency: 2         
Term: discipline                     Term Frequency: 2         
Term: blending                       Term Frequency: 2         
Term: norms                          Term Frequency: 2         
Term: reasonable                     Term Frequency: 2         
Term: organism                       Term Frequency: 2         
Term: failure                        Term Frequency: 2         
Term: know                           Term Frequency: 2         
Term: changes                        Term Frequency: 2         
Term: held                           Term Frequency: 2         
Term: seminal                        Term Frequency: 2         
Term: positivist                     Term Frequency: 2         
Term: challenges                     Term Frequency: 2         
Term: scale                          Term Frequency: 2         
Term: implementation                 Term Frequency: 2         
Term: factors                        Term Frequency: 2         
Term: i.e                            Term Frequency: 2         
Term: correct                        Term Frequency: 2         
Term: posits                         Term Frequency: 2         
Term: considered                     Term Frequency: 2         
Term: thesis                         Term Frequency: 2         
Term: sophisticated                  Term Frequency: 2         
Term: secure                         Term Frequency: 2         
Term: dx.doi.org                     Term Frequency: 2         
Term: ways                           Term Frequency: 2         
Term: distorting                     Term Frequency: 2         
Term: his                            Term Frequency: 2         
Term: history                        Term Frequency: 2         
Term: mean                           Term Frequency: 2         
Term: rigour                         Term Frequency: 2         
Term: regression                     Term Frequency: 2         
Term: pertains                       Term Frequency: 2         
Term: explanans                      Term Frequency: 2         
Term: crucially                      Term Frequency: 2         
Term: acting                         Term Frequency: 2         
Term: phenomenon                     Term Frequency: 2         
Term: concerned                      Term Frequency: 2         
Term: 795                            Term Frequency: 2         
Term: based                          Term Frequency: 2         
Term: thereby                        Term Frequency: 2         
Term: fundamental                    Term Frequency: 2         
Term: conditional                    Term Frequency: 2         
Term: observational                  Term Frequency: 2         
Term: fundamentally                  Term Frequency: 2         
Term: church                         Term Frequency: 2         
Term: abstract                       Term Frequency: 2         
Term: insights                       Term Frequency: 2         
Term: advice                         Term Frequency: 2         
Term: differential                   Term Frequency: 2         
Term: unobserved                     Term Frequency: 2         
Term: enduring                       Term Frequency: 2         
Term: persons                        Term Frequency: 2         
Term: probabilistic                  Term Frequency: 2         
Term: rationale                      Term Frequency: 2         
Term: arrayed                        Term Frequency: 2         
Term: previously                     Term Frequency: 2         
Term: curriculum                     Term Frequency: 2         
Term: coupled                        Term Frequency: 2         
Term: reconciles                     Term Frequency: 2         
Term: underpins                      Term Frequency: 2         
Term: significant                    Term Frequency: 2         
Term: critique                       Term Frequency: 2         
Term: situated                       Term Frequency: 2         
Term: multimethodological            Term Frequency: 2         
Term: explanatory                    Term Frequency: 2         
Term: largely                        Term Frequency: 2         
Term: grounding                      Term Frequency: 2         
Term: investigations                 Term Frequency: 2         
Term: plane                          Term Frequency: 2         
Term: complex                        Term Frequency: 2         
Term: adequately                     Term Frequency: 2         
Term: validity                       Term Frequency: 2         
Term: developed                      Term Frequency: 2         
Term: sources                        Term Frequency: 2         
Term: false                          Term Frequency: 2         
Term: sign                           Term Frequency: 2         
Term: high                           Term Frequency: 2         
Term: expressed                      Term Frequency: 2         
Term: focused                        Term Frequency: 2         
Term: descriptive                    Term Frequency: 2         
Term: horizontal                     Term Frequency: 2         
Term: behaviourism                   Term Frequency: 2         
Term: vaccine                        Term Frequency: 2         
Term: invariant                      Term Frequency: 2         
Term: following                      Term Frequency: 2         
Term: poliomyelitis                  Term Frequency: 2         
Term: place                          Term Frequency: 2         
Term: informed                       Term Frequency: 2         
Term: observation                    Term Frequency: 2         
Term: lead                           Term Frequency: 2         
Term: individual                     Term Frequency: 2         
Term: endorsed                       Term Frequency: 2         
Term: object                         Term Frequency: 2         
Term: suffice                        Term Frequency: 2         
Term: characterised                  Term Frequency: 2         
Term: behavioral                     Term Frequency: 2         
Term: went                           Term Frequency: 2         
Term: upon                           Term Frequency: 2         
Term: lay                            Term Frequency: 2         
Term: networks                       Term Frequency: 2         
Term: bias                           Term Frequency: 2         
Term: tension                        Term Frequency: 2         
Term: 1948                           Term Frequency: 2         
Term: full                           Term Frequency: 2         
Term: motivation                     Term Frequency: 2         
Term: 1975                           Term Frequency: 2         
Term: 1977                           Term Frequency: 2         
Term: 1980                           Term Frequency: 2         
Term: enterprise                     Term Frequency: 2         
Term: 1997                           Term Frequency: 2         
Term: perceived                      Term Frequency: 2         
Term: regulated                      Term Frequency: 2         
Term: existed                        Term Frequency: 2         
Term: involve                        Term Frequency: 2         
Term: individualist                  Term Frequency: 2         
Term: permission                     Term Frequency: 2         
Term: advocates                      Term Frequency: 2         
Term: physical                       Term Frequency: 2         
Term: structure                      Term Frequency: 2         
Term: association                    Term Frequency: 2         
Term: hypothetical                   Term Frequency: 2         
Term: allow                          Term Frequency: 2         
Term: clickometry                    Term Frequency: 2         
Term: attempts                       Term Frequency: 2         
Term: still                          Term Frequency: 2         
Term: knowing                        Term Frequency: 2         
Term: dimensions                     Term Frequency: 2         
Term: failed                         Term Frequency: 2         
Term: resubmitted                    Term Frequency: 2         
Term: behavior                       Term Frequency: 2         
Term: predictions                    Term Frequency: 2         
Term: incorporates                   Term Frequency: 2         
Term: similar                        Term Frequency: 2         
Term: foundations                    Term Frequency: 2         
Term: relevance                      Term Frequency: 2         
Term: logic                          Term Frequency: 2         
Term: domains                        Term Frequency: 2         
Term: positions                      Term Frequency: 2         
Term: networked                      Term Frequency: 2         
Term: influenced                     Term Frequency: 2         
Term: now                            Term Frequency: 2         
Term: rise                           Term Frequency: 2         
Term: give                           Term Frequency: 2         
Term: direct                         Term Frequency: 2         
Term: enables                        Term Frequency: 2         
Term: otherwise                      Term Frequency: 2         
Term: alone                          Term Frequency: 2         
Term: dilemmas                       Term Frequency: 2         
Term: essential                      Term Frequency: 2         
Term: presumed                       Term Frequency: 2         
Term: necessity                      Term Frequency: 2         
Term: identifying                    Term Frequency: 2         
Term: draw                           Term Frequency: 2         
Term: follows                        Term Frequency: 2         
Term: survey                         Term Frequency: 2         
Term: drew                           Term Frequency: 2         
Term: vertical                       Term Frequency: 2         
Term: superior                       Term Frequency: 2         
Term: researcher                     Term Frequency: 2         
Term: examples                       Term Frequency: 2         
Term: out                            Term Frequency: 2         
Term: own                            Term Frequency: 2         
Term: core                           Term Frequency: 2         
Term: proposed                       Term Frequency: 2         
Term: line                           Term Frequency: 2         
Term: affairs                        Term Frequency: 2         
Term: groups                         Term Frequency: 2         
Term: challenge                      Term Frequency: 2         
Term: organizational                 Term Frequency: 2         
Term: exposure                       Term Frequency: 2         
Term: historically                   Term Frequency: 2         
Term: pedagogies                     Term Frequency: 2         
Term: working                        Term Frequency: 2         
Term: interested                     Term Frequency: 2         
Term: facts                          Term Frequency: 2         
Term: retention                      Term Frequency: 2         
Term: gives                          Term Frequency: 2         
Term: continue                       Term Frequency: 2         
