Term: learning                       Term Frequency: 118       
Term: actions                        Term Frequency: 7         
Term: methods                        Term Frequency: 7         
Term: additional                     Term Frequency: 7         
Term: definition                     Term Frequency: 7         
Term: expensive                      Term Frequency: 7         
Term: future                         Term Frequency: 7         
Term: results                        Term Frequency: 7         
Term: change                         Term Frequency: 7         
Term: behaviour                      Term Frequency: 7         
Term: top                            Term Frequency: 6         
Term: activities                     Term Frequency: 6         
Term: shown                          Term Frequency: 6         
Term: possible                       Term Frequency: 6         
Term: 11                             Term Frequency: 6         
Term: 23                             Term Frequency: 6         
Term: allowed                        Term Frequency: 6         
Term: student’s                      Term Frequency: 6         
Term: supporting                     Term Frequency: 6         
Term: explore                        Term Frequency: 6         
Term: attention                      Term Frequency: 6         
Term: evaluated                      Term Frequency: 6         
Term: systems                        Term Frequency: 6         
Term: stakeholder                    Term Frequency: 6         
Term: course                         Term Frequency: 6         
Term: addressed                      Term Frequency: 6         
Term: purpose                        Term Frequency: 6         
Term: evaluations                    Term Frequency: 6         
Term: multi                          Term Frequency: 6         
Term: description                    Term Frequency: 6         
Term: key                            Term Frequency: 6         
Term: between                        Term Frequency: 6         
Term: making                         Term Frequency: 6         
Term: well                           Term Frequency: 6         
Term: about                          Term Frequency: 6         
Term: project                        Term Frequency: 6         
Term: solutions                      Term Frequency: 6         
Term: settings                       Term Frequency: 6         
Term: engineering                    Term Frequency: 6         
Term: support                        Term Frequency: 6         
Term: consider                       Term Frequency: 6         
Term: general                        Term Frequency: 6         
Term: within                         Term Frequency: 6         
Term: five                           Term Frequency: 6         
Term: cannot                         Term Frequency: 6         
Term: space                          Term Frequency: 6         
Term: participation                  Term Frequency: 6         
Term: contingencies                  Term Frequency: 6         
Term: tasks                          Term Frequency: 6         
Term: relevant                       Term Frequency: 6         
Term: lessons                        Term Frequency: 6         
Term: elements                       Term Frequency: 6         
Term: towards                        Term Frequency: 6         
Term: same                           Term Frequency: 5         
Term: c                              Term Frequency: 5         
Term: actual                         Term Frequency: 5         
Term: required                       Term Frequency: 5         
Term: learnt                         Term Frequency: 5         
Term: made                           Term Frequency: 5         
Term: included                       Term Frequency: 5         
Term: 10                             Term Frequency: 5         
Term: 24                             Term Frequency: 5         
Term: mining                         Term Frequency: 5         
Term: useful                         Term Frequency: 5         
Term: lifecycle                      Term Frequency: 5         
Term: issues                         Term Frequency: 5         
Term: needs                          Term Frequency: 5         
Term: techniques                     Term Frequency: 5         
Term: challenges                     Term Frequency: 5         
Term: scale                          Term Frequency: 5         
Term: standard                       Term Frequency: 5         
Term: found                          Term Frequency: 5         
Term: had                            Term Frequency: 5         
Term: early                          Term Frequency: 5         
Term: questions                      Term Frequency: 5         
Term: simulation                     Term Frequency: 5         
Term: explored                       Term Frequency: 5         
Term: showed                         Term Frequency: 5         
Term: indicators                     Term Frequency: 5         
Term: holistic                       Term Frequency: 5         
Term: touch                          Term Frequency: 5         
Term: limited                        Term Frequency: 5         
Term: left                           Term Frequency: 5         
Term: considering                    Term Frequency: 5         
Term: university                     Term Frequency: 5         
Term: principle                      Term Frequency: 5         
Term: aspects                        Term Frequency: 5         
Term: computer                       Term Frequency: 5         
Term: interactivity                  Term Frequency: 5         
Term: whole                          Term Frequency: 5         
Term: capture                        Term Frequency: 5         
Term: deployed                       Term Frequency: 5         
Term: iteration                      Term Frequency: 5         
Term: mapping                        Term Frequency: 5         
Term: complexity                     Term Frequency: 5         
Term: detailed                       Term Frequency: 5         
Term: management                     Term Frequency: 5         
Term: analysis                       Term Frequency: 5         
Term: even                           Term Frequency: 5         
Term: intended                       Term Frequency: 5         
Term: identified                     Term Frequency: 5         
Term: commonly                       Term Frequency: 5         
Term: 2014                           Term Frequency: 5         
Term: processes                      Term Frequency: 5         
Term: online                         Term Frequency: 5         
Term: perspective                    Term Frequency: 5         
Term: people                         Term Frequency: 5         
Term: interactions                   Term Frequency: 5         
Term: model                          Term Frequency: 5         
Term: instruction                    Term Frequency: 5         
Term: generate                       Term Frequency: 5         
Term: enhanced                       Term Frequency: 5         
Term: representation                 Term Frequency: 4         
Term: effectiveness                  Term Frequency: 4         
Term: sessions                       Term Frequency: 4         
Term: requires                       Term Frequency: 4         
Term: performed                      Term Frequency: 4         
Term: conceptual                     Term Frequency: 4         
Term: test                           Term Frequency: 4         
Term: final                          Term Frequency: 4         
Term: duration                       Term Frequency: 4         
Term: 12                             Term Frequency: 4         
Term: 14                             Term Frequency: 4         
Term: 16                             Term Frequency: 4         
Term: 20                             Term Frequency: 4         
Term: 22                             Term Frequency: 4         
Term: 31                             Term Frequency: 4         
Term: 32                             Term Frequency: 4         
Term: provision                      Term Frequency: 4         
Term: understanding                  Term Frequency: 4         
Term: version                        Term Frequency: 4         
Term: evidence                       Term Frequency: 4         
Term: etc                            Term Frequency: 4         
Term: monitoring                     Term Frequency: 4         
Term: centred                        Term Frequency: 4         
Term: featured                       Term Frequency: 4         
Term: developing                     Term Frequency: 4         
Term: next                           Term Frequency: 4         
Term: section                        Term Frequency: 4         
Term: presented                      Term Frequency: 4         
Term: crucial                        Term Frequency: 4         
Term: fly                            Term Frequency: 4         
Term: easily                         Term Frequency: 4         
Term: literature                     Term Frequency: 4         
Term: gap                            Term Frequency: 4         
Term: previous                       Term Frequency: 4         
Term: beyond                         Term Frequency: 4         
Term: without                        Term Frequency: 4         
Term: much                           Term Frequency: 4         
Term: focus                          Term Frequency: 4         
Term: understand                     Term Frequency: 4         
Term: discussed                      Term Frequency: 4         
Term: framework                      Term Frequency: 4         
Term: must                           Term Frequency: 4         
Term: effort                         Term Frequency: 4         
Term: point                          Term Frequency: 4         
Term: trials                         Term Frequency: 4         
Term: decisions                      Term Frequency: 4         
Term: construction                   Term Frequency: 4         
Term: application                    Term Frequency: 4         
Term: those                          Term Frequency: 4         
Term: longer                         Term Frequency: 4         
Term: hence                          Term Frequency: 4         
Term: important                      Term Frequency: 4         
Term: offer                          Term Frequency: 4         
Term: related                        Term Frequency: 4         
Term: control                        Term Frequency: 4         
Term: intervene                      Term Frequency: 4         
Term: degree                         Term Frequency: 4         
Term: following                      Term Frequency: 4         
Term: logging                        Term Frequency: 4         
Term: only                           Term Frequency: 4         
Term: improve                        Term Frequency: 4         
Term: develop                        Term Frequency: 4         
Term: overall                        Term Frequency: 4         
Term: full                           Term Frequency: 4         
Term: enhance                        Term Frequency: 4         
Term: initial                        Term Frequency: 4         
Term: adoption                       Term Frequency: 4         
Term: above                          Term Frequency: 4         
Term: though                         Term Frequency: 4         
Term: still                          Term Frequency: 4         
Term: supported                      Term Frequency: 4         
Term: risk                           Term Frequency: 4         
Term: equity                         Term Frequency: 4         
Term: challenge                      Term Frequency: 4         
Term: generalisable                  Term Frequency: 4         
Term: generic                        Term Frequency: 4         
Term: knowledge                      Term Frequency: 4         
Term: contribution                   Term Frequency: 4         
Term: established                    Term Frequency: 4         
Term: bottom                         Term Frequency: 4         
Term: intervention                   Term Frequency: 4         
Term: performance                    Term Frequency: 4         
Term: therefore                      Term Frequency: 4         
Term: view                           Term Frequency: 4         
Term: novelty                        Term Frequency: 4         
Term: target                         Term Frequency: 4         
Term: described                      Term Frequency: 4         
Term: both                           Term Frequency: 4         
Term: compared                       Term Frequency: 4         
Term: set                            Term Frequency: 4         
Term: large                          Term Frequency: 4         
Term: frameworks                     Term Frequency: 4         
Term: goal                           Term Frequency: 4         
Term: require                        Term Frequency: 3         
Term: standards                      Term Frequency: 3         
Term: 7                              Term Frequency: 3         
Term: 9                              Term Frequency: 3         
Term: result                         Term Frequency: 3         
Term: deploy                         Term Frequency: 3         
Term: aligning                       Term Frequency: 3         
Term: provides                       Term Frequency: 3         
Term: order                          Term Frequency: 3         
Term: illustrated                    Term Frequency: 3         
Term: including                      Term Frequency: 3         
Term: 210                            Term Frequency: 3         
Term: respond                        Term Frequency: 3         
Term: state                          Term Frequency: 3         
Term: defined                        Term Frequency: 3         
Term: speech                         Term Frequency: 3         
Term: widely                         Term Frequency: 3         
Term: shows                          Term Frequency: 3         
Term: includes                       Term Frequency: 3         
Term: constraints                    Term Frequency: 3         
Term: 13                             Term Frequency: 3         
Term: 17                             Term Frequency: 3         
Term: 21                             Term Frequency: 3         
Term: 25                             Term Frequency: 3         
Term: 28                             Term Frequency: 3         
Term: many                           Term Frequency: 3         
Term: controlled                     Term Frequency: 3         
Term: dashboards                     Term Frequency: 3         
Term: visual                         Term Frequency: 3         
Term: way                            Term Frequency: 3         
Term: do                             Term Frequency: 3         
Term: observe                        Term Frequency: 3         
Term: accomplished                   Term Frequency: 3         
Term: digital                        Term Frequency: 3         
Term: contrast                       Term Frequency: 3         
Term: decision                       Term Frequency: 3         
Term: changes                        Term Frequency: 3         
Term: analyse                        Term Frequency: 3         
Term: area                           Term Frequency: 3         
Term: longitudinal                   Term Frequency: 3         
Term: considered                     Term Frequency: 3         
Term: approach                       Term Frequency: 3         
Term: larger                         Term Frequency: 3         
Term: opportunities                  Term Frequency: 3         
Term: measuring                      Term Frequency: 3         
Term: whether                        Term Frequency: 3         
Term: circle                         Term Frequency: 3         
Term: video                          Term Frequency: 3         
Term: applications                   Term Frequency: 3         
Term: opportunity                    Term Frequency: 3         
Term: subjects                       Term Frequency: 3         
Term: could                          Term Frequency: 3         
Term: solution                       Term Frequency: 3         
Term: present                        Term Frequency: 3         
Term: best                           Term Frequency: 3         
Term: sensors                        Term Frequency: 3         
Term: reflect                        Term Frequency: 3         
Term: actually                       Term Frequency: 3         
Term: according                      Term Frequency: 3         
Term: curriculum                     Term Frequency: 3         
Term: copies                         Term Frequency: 3         
Term: orchestrating                  Term Frequency: 3         
Term: challenging                    Term Frequency: 3         
Term: signals                        Term Frequency: 3         
Term: underpinning                   Term Frequency: 3         
Term: social                         Term Frequency: 3         
Term: objective                      Term Frequency: 3         
Term: iteratively                    Term Frequency: 3         
Term: feedback                       Term Frequency: 3         
Term: address                        Term Frequency: 3         
Term: deployments                    Term Frequency: 3         
Term: particular                     Term Frequency: 3         
Term: rather                         Term Frequency: 3         
Term: importance                     Term Frequency: 3         
Term: sense                          Term Frequency: 3         
Term: ethical                        Term Frequency: 3         
Term: physical                       Term Frequency: 3         
Term: quality                        Term Frequency: 3         
Term: allow                          Term Frequency: 3         
Term: meaningfulness                 Term Frequency: 3         
Term: representations                Term Frequency: 3         
Term: designed                       Term Frequency: 3         
Term: approaches                     Term Frequency: 3         
Term: exploring                      Term Frequency: 3         
Term: instructor’s                   Term Frequency: 3         
Term: connection                     Term Frequency: 3         
Term: out                            Term Frequency: 3         
Term: multidisciplinary              Term Frequency: 3         
Term: analysed                       Term Frequency: 3         
Term: external                       Term Frequency: 3         
Term: functionality                  Term Frequency: 3         
Term: validate                       Term Frequency: 3         
Term: visualised                     Term Frequency: 3         
Term: given                          Term Frequency: 3         
Term: mostly                         Term Frequency: 3         
Term: series                         Term Frequency: 3         
Term: 2010                           Term Frequency: 3         
Term: 2006                           Term Frequency: 3         
Term: existing                       Term Frequency: 3         
Term: occur                          Term Frequency: 3         
Term: since                          Term Frequency: 3         
Term: processed                      Term Frequency: 3         
Term: processing                     Term Frequency: 3         
Term: assessing                      Term Frequency: 3         
Term: trade                          Term Frequency: 3         
Term: building                       Term Frequency: 3         
Term: helped                         Term Frequency: 3         
Term: smaller                        Term Frequency: 3         
Term: conducted                      Term Frequency: 3         
Term: iterations                     Term Frequency: 3         
Term: experimental                   Term Frequency: 3         
Term: generation                     Term Frequency: 3         
Term: affect                         Term Frequency: 3         
Term: over                           Term Frequency: 3         
Term: nature                         Term Frequency: 3         
Term: grounded                       Term Frequency: 3         
Term: current                        Term Frequency: 3         
Term: successful                     Term Frequency: 3         
Term: review                         Term Frequency: 3         
Term: after                          Term Frequency: 2         
Term: gained                         Term Frequency: 2         
Term: propose                        Term Frequency: 2         
Term: introducing                    Term Frequency: 2         
Term: rows                           Term Frequency: 2         
Term: technologies                   Term Frequency: 2         
Term: specifically                   Term Frequency: 2         
Term: built                          Term Frequency: 2         
Term: third                          Term Frequency: 2         
Term: build                          Term Frequency: 2         
Term: demands                        Term Frequency: 2         
Term: term                           Term Frequency: 2         
Term: static                         Term Frequency: 2         
Term: showing                        Term Frequency: 2         
Term: 3.1                            Term Frequency: 2         
Term: known                          Term Frequency: 2         
Term: make                           Term Frequency: 2         
Term: observer                       Term Frequency: 2         
Term: radars                         Term Frequency: 2         
Term: 18                             Term Frequency: 2         
Term: 19                             Term Frequency: 2         
Term: benefit                        Term Frequency: 2         
Term: 26                             Term Frequency: 2         
Term: 27                             Term Frequency: 2         
Term: loop                           Term Frequency: 2         
Term: 57                             Term Frequency: 2         
Term: 78                             Term Frequency: 2         
Term: apply                          Term Frequency: 2         
Term: step                           Term Frequency: 2         
Term: misconceptions                 Term Frequency: 2         
Term: 10.1145                        Term Frequency: 2         
Term: advantage                      Term Frequency: 2         
Term: appropriate                    Term Frequency: 2         
Term: computers                      Term Frequency: 2         
Term: notes                          Term Frequency: 2         
Term: assessment                     Term Frequency: 2         
Term: noted                          Term Frequency: 2         
Term: compose                        Term Frequency: 2         
Term: programmed                     Term Frequency: 2         
Term: authors                        Term Frequency: 2         
Term: pedagogy                       Term Frequency: 2         
Term: below                          Term Frequency: 2         
Term: requirement                    Term Frequency: 2         
Term: establishing                   Term Frequency: 2         
Term: expected                       Term Frequency: 2         
Term: charts                         Term Frequency: 2         
Term: improving                      Term Frequency: 2         
Term: classes                        Term Frequency: 2         
Term: factor                         Term Frequency: 2         
Term: effectively                    Term Frequency: 2         
Term: decide                         Term Frequency: 2         
Term: fee                            Term Frequency: 2         
Term: who                            Term Frequency: 2         
Term: unexpected                     Term Frequency: 2         
Term: candidate                      Term Frequency: 2         
Term: recommended                    Term Frequency: 2         
Term: brainstorming                  Term Frequency: 2         
Term: patterns                       Term Frequency: 2         
Term: become                         Term Frequency: 2         
Term: communication                  Term Frequency: 2         
Term: simulator                      Term Frequency: 2         
Term: perspectives                   Term Frequency: 2         
Term: discipline                     Term Frequency: 2         
Term: recent                         Term Frequency: 2         
Term: them                           Term Frequency: 2         
Term: re                             Term Frequency: 2         
Term: obtained                       Term Frequency: 2         
Term: so                             Term Frequency: 2         
Term: accountability                 Term Frequency: 2         
Term: up                             Term Frequency: 2         
Term: vs                             Term Frequency: 2         
Term: depth                          Term Frequency: 2         
Term: engaging                       Term Frequency: 2         
Term: implementation                 Term Frequency: 2         
Term: thus                           Term Frequency: 2         
Term: evolution                      Term Frequency: 2         
Term: particularly                   Term Frequency: 2         
Term: possibilities                  Term Frequency: 2         
Term: basic                          Term Frequency: 2         
Term: performing                     Term Frequency: 2         
Term: envisioning                    Term Frequency: 2         
Term: events                         Term Frequency: 2         
Term: want                           Term Frequency: 2         
Term: chart                          Term Frequency: 2         
Term: dx.doi.org                     Term Frequency: 2         
Term: before                         Term Frequency: 2         
Term: potential                      Term Frequency: 2         
Term: generalising                   Term Frequency: 2         
Term: meet                           Term Frequency: 2         
Term: tracking                       Term Frequency: 2         
Term: guidelines                     Term Frequency: 2         
Term: able                           Term Frequency: 2         
Term: simulating                     Term Frequency: 2         
Term: insights                       Term Frequency: 2         
Term: providing                      Term Frequency: 2         
Term: close                          Term Frequency: 2         
Term: post                           Term Frequency: 2         
Term: production                     Term Frequency: 2         
Term: orchestration                  Term Frequency: 2         
Term: semester                       Term Frequency: 2         
Term: teacher’s                      Term Frequency: 2         
Term: courses                        Term Frequency: 2         
Term: disciplinary                   Term Frequency: 2         
Term: rest                           Term Frequency: 2         
Term: complex                        Term Frequency: 2         
Term: parts                          Term Frequency: 2         
Term: audio                          Term Frequency: 2         
Term: fourth                         Term Frequency: 2         
Term: available                      Term Frequency: 2         
Term: throughout                     Term Frequency: 2         
Term: types                          Term Frequency: 2         
Term: notifications                  Term Frequency: 2         
Term: informed                       Term Frequency: 2         
Term: describing                     Term Frequency: 2         
Term: individual                     Term Frequency: 2         
Term: enhancing                      Term Frequency: 2         
Term: respectively                   Term Frequency: 2         
Term: cheap                          Term Frequency: 2         
Term: upon                           Term Frequency: 2         
Term: teacher                        Term Frequency: 2         
Term: scenario                       Term Frequency: 2         
Term: blended                        Term Frequency: 2         
Term: source                         Term Frequency: 2         
Term: involved                       Term Frequency: 2         
Term: page                           Term Frequency: 2         
Term: quick                          Term Frequency: 2         
Term: minutes                        Term Frequency: 2         
Term: involve                        Term Frequency: 2         
Term: added                          Term Frequency: 2         
Term: down                           Term Frequency: 2         
Term: regarding                      Term Frequency: 2         
Term: permission                     Term Frequency: 2         
Term: lists                          Term Frequency: 2         
Term: depicted                       Term Frequency: 2         
Term: substantial                    Term Frequency: 2         
Term: shared                         Term Frequency: 2         
Term: strategies                     Term Frequency: 2         
Term: flexibility                    Term Frequency: 2         
Term: dimensions                     Term Frequency: 2         
Term: leading                        Term Frequency: 2         
Term: highlighted                    Term Frequency: 2         
Term: technical                      Term Frequency: 2         
Term: detected                       Term Frequency: 2         
Term: indicated                      Term Frequency: 2         
Term: media                          Term Frequency: 2         
Term: define                         Term Frequency: 2         
Term: imaging                        Term Frequency: 2         
Term: explicit                       Term Frequency: 2         
Term: minimise                       Term Frequency: 2         
Term: 9241                           Term Frequency: 2         
Term: certain                        Term Frequency: 2         
Term: levels                         Term Frequency: 2         
Term: necessarily                    Term Frequency: 2         
Term: teachers                       Term Frequency: 2         
Term: very                           Term Frequency: 2         
Term: traditional                    Term Frequency: 2         
Term: off                            Term Frequency: 2         
Term: allows                         Term Frequency: 2         
Term: device                         Term Frequency: 2         
Term: misconception                  Term Frequency: 2         
Term: method                         Term Frequency: 2         
Term: realistic                      Term Frequency: 2         
Term: aims                           Term Frequency: 2         
Term: functions                      Term Frequency: 2         
Term: contributions                  Term Frequency: 2         
Term: instrument                     Term Frequency: 2         
Term: producing                      Term Frequency: 2         
Term: live                           Term Frequency: 2         
Term: per                            Term Frequency: 2         
Term: meetings                       Term Frequency: 2         
Term: integrating                    Term Frequency: 2         
Term: pie                            Term Frequency: 2         
Term: simplified                     Term Frequency: 2         
Term: followed                       Term Frequency: 2         
Term: overview                       Term Frequency: 2         
Term: analysing                      Term Frequency: 2         
Term: flexible                       Term Frequency: 2         
Term: consisted                      Term Frequency: 2         
Term: take                           Term Frequency: 2         
Term: 2009                           Term Frequency: 2         
Term: monitor                        Term Frequency: 2         
Term: drove                          Term Frequency: 2         
Term: paradigms                      Term Frequency: 2         
Term: during                         Term Frequency: 2         
Term: permissions                    Term Frequency: 2         
Term: reduced                        Term Frequency: 2         
Term: versions                       Term Frequency: 2         
Term: aspect                         Term Frequency: 2         
Term: years                          Term Frequency: 2         
Term: algorithm                      Term Frequency: 2         
Term: learners                       Term Frequency: 2         
Term: body                           Term Frequency: 2         
Term: already                        Term Frequency: 2         
Term: informing                      Term Frequency: 2         
Term: distil                         Term Frequency: 2         
Term: consists                       Term Frequency: 2         
Term: refine                         Term Frequency: 2         
Term: through                        Term Frequency: 2         
Term: sensing                        Term Frequency: 2         
Term: collected                      Term Frequency: 2         
Term: amount                         Term Frequency: 2         
Term: increase                       Term Frequency: 2         
Term: personal                       Term Frequency: 2         
Term: strong                         Term Frequency: 2         
Term: proved                         Term Frequency: 2         
Term: practices                      Term Frequency: 2         
Term: typically                      Term Frequency: 2         
Term: little                         Term Frequency: 2         
Term: practical                      Term Frequency: 2         
Term: improved                       Term Frequency: 2         
Term: recognise                      Term Frequency: 2         
Term: systematic                     Term Frequency: 2         
Term: 106                            Term Frequency: 2         
Term: draws                          Term Frequency: 2         
Term: actors                         Term Frequency: 2         
Term: interviews                     Term Frequency: 2         
Term: guide                          Term Frequency: 2         
Term: range                          Term Frequency: 2         
Term: squares                        Term Frequency: 1         
Term: handheld                       Term Frequency: 1         
Term: rounded                        Term Frequency: 1         
Term: role                           Term Frequency: 1         
Term: hand                           Term Frequency: 1         
Term: spiral                         Term Frequency: 1         
Term: offs                           Term Frequency: 1         
Term: hard                           Term Frequency: 1         
Term: suitable                       Term Frequency: 1         
Term: illustrates                    Term Frequency: 1         
Term: implications                   Term Frequency: 1         
Term: intellectual                   Term Frequency: 1         
Term: 2.1                            Term Frequency: 1         
Term: 2.2                            Term Frequency: 1         
Term: findings                       Term Frequency: 1         
Term: representative                 Term Frequency: 1         
Term: quantitative                   Term Frequency: 1         
Term: sketch                         Term Frequency: 1         
Term: 236                            Term Frequency: 1         
Term: footprints                     Term Frequency: 1         
Term: offering                       Term Frequency: 1         
Term: creating                       Term Frequency: 1         
Term: 252                            Term Frequency: 1         
Term: 254                            Term Frequency: 1         
Term: reported                       Term Frequency: 1         
Term: creation                       Term Frequency: 1         
Term: think                          Term Frequency: 1         
Term: team                           Term Frequency: 1         
Term: 267                            Term Frequency: 1         
Term: reflecting                     Term Frequency: 1         
