Term: learning                       Term Frequency: 87        
Term: learner                        Term Frequency: 3         
Term: marketplace                    Term Frequency: 3         
Term: alone                          Term Frequency: 3         
Term: also                           Term Frequency: 3         
Term: attention                      Term Frequency: 3         
Term: needs                          Term Frequency: 3         
Term: century                        Term Frequency: 3         
Term: access                         Term Frequency: 3         
Term: available                      Term Frequency: 3         
Term: up                             Term Frequency: 3         
Term: software                       Term Frequency: 3         
Term: our                            Term Frequency: 3         
Term: capacity                       Term Frequency: 3         
Term: i.e                            Term Frequency: 2         
Term: investment                     Term Frequency: 2         
Term: 5                              Term Frequency: 2         
Term: achieve                        Term Frequency: 2         
Term: connect                        Term Frequency: 2         
Term: provided                       Term Frequency: 2         
Term: effectiveness                  Term Frequency: 2         
Term: focus                          Term Frequency: 2         
Term: approach                       Term Frequency: 2         
Term: classroom                      Term Frequency: 2         
Term: platforms                      Term Frequency: 2         
Term: federated                      Term Frequency: 2         
Term: design                         Term Frequency: 2         
Term: align                          Term Frequency: 2         
Term: suited                         Term Frequency: 2         
Term: enhance                        Term Frequency: 2         
Term: interactive                    Term Frequency: 2         
Term: required                       Term Frequency: 2         
Term: creative                       Term Frequency: 2         
Term: major                          Term Frequency: 2         
Term: part                           Term Frequency: 2         
Term: build                          Term Frequency: 2         
Term: killer                         Term Frequency: 2         
Term: investments                    Term Frequency: 2         
Term: 703                            Term Frequency: 2         
Term: virtual                        Term Frequency: 2         
Term: permission                     Term Frequency: 2         
Term: 20170                          Term Frequency: 2         
Term: made                           Term Frequency: 2         
Term: products                       Term Frequency: 2         
Term: robert                         Term Frequency: 2         
Term: stand                          Term Frequency: 2         
Term: within                         Term Frequency: 2         
Term: solution                       Term Frequency: 2         
Term: 315                            Term Frequency: 2         
Term: accelerate                     Term Frequency: 2         
Term: includes                       Term Frequency: 2         
Term: make                           Term Frequency: 2         
Term: based                          Term Frequency: 2         
Term: 13                             Term Frequency: 2         
Term: received                       Term Frequency: 2         
Term: reshaping                      Term Frequency: 2         
Term: strategicinitiatives.com       Term Frequency: 2         
Term: work                           Term Frequency: 2         
Term: established                    Term Frequency: 2         
Term: include                        Term Frequency: 2         
Term: evolving                       Term Frequency: 2         
Term: culture                        Term Frequency: 2         
Term: first                          Term Frequency: 2         
Term: performance                    Term Frequency: 2         
Term: understanding                  Term Frequency: 2         
Term: measurement                    Term Frequency: 2         
Term: preferences                    Term Frequency: 2         
Term: assessment                     Term Frequency: 2         
Term: http                           Term Frequency: 2         
Term: private                        Term Frequency: 2         
Term: embrace                        Term Frequency: 2         
Term: rich                           Term Frequency: 2         
Term: 12209                          Term Frequency: 2         
Term: system                         Term Frequency: 2         
Term: other                          Term Frequency: 2         
Term: future                         Term Frequency: 2         
Term: pedagogy                       Term Frequency: 2         
Term: 450                            Term Frequency: 2         
Term: 5255                           Term Frequency: 2         
Term: companies                      Term Frequency: 2         
Term: app                            Term Frequency: 2         
Term: through                        Term Frequency: 2         
Term: engagement                     Term Frequency: 2         
Term: research                       Term Frequency: 2         
Term: leads                          Term Frequency: 2         
Term: when                           Term Frequency: 2         
Term: levels                         Term Frequency: 2         
Term: fee                            Term Frequency: 2         
Term: both                           Term Frequency: 2         
Term: outside                        Term Frequency: 2         
Term: profit                         Term Frequency: 2         
Term: plans                          Term Frequency: 2         
Term: tailored                       Term Frequency: 2         
Term: which                          Term Frequency: 2         
Term: digital                        Term Frequency: 2         
Term: improved                       Term Frequency: 2         
Term: https                          Term Frequency: 2         
Term: commitments                    Term Frequency: 2         
Term: change                         Term Frequency: 2         
Term: different                      Term Frequency: 2         
Term: considerable                   Term Frequency: 2         
Term: them                           Term Frequency: 2         
Term: starting                       Term Frequency: 2         
Term: one                            Term Frequency: 2         
Term: commercial                     Term Frequency: 2         
Term: we                             Term Frequency: 2         
Term: life                           Term Frequency: 2         
Term: feedback                       Term Frequency: 2         
Term: terms                          Term Frequency: 2         
Term: www.smartsparrow.com           Term Frequency: 2         
Term: place                          Term Frequency: 2         
Term: leaders                        Term Frequency: 2         
Term: should                         Term Frequency: 2         
Term: create                         Term Frequency: 2         
Term: scale                          Term Frequency: 2         
Term: projected                      Term Frequency: 2         
Term: interacting                    Term Frequency: 1         
Term: without                        Term Frequency: 1         
Term: standards                      Term Frequency: 1         
Term: 6                              Term Frequency: 1         
Term: turn                           Term Frequency: 1         
Term: mastery                        Term Frequency: 1         
Term: example                        Term Frequency: 1         
Term: gold                           Term Frequency: 1         
Term: transposing                    Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: suite                          Term Frequency: 1         
Term: information                    Term Frequency: 1         
Term: facet                          Term Frequency: 1         
Term: reports                        Term Frequency: 1         
Term: serious                        Term Frequency: 1         
Term: delivering                     Term Frequency: 1         
Term: external                       Term Frequency: 1         
Term: labs                           Term Frequency: 1         
Term: aligning                       Term Frequency: 1         
Term: provider                       Term Frequency: 1         
Term: 612                            Term Frequency: 1         
Term: hard                           Term Frequency: 1         
Term: enhancing                      Term Frequency: 1         
Term: citation                       Term Frequency: 1         
Term: 56001                          Term Frequency: 1         
Term: 21st                           Term Frequency: 1         
Term: 625                            Term Frequency: 1         
Term: taking                         Term Frequency: 1         
Term: experiment                     Term Frequency: 1         
Term: intelligence                   Term Frequency: 1         
Term: million                        Term Frequency: 1         
Term: even                           Term Frequency: 1         
Term: engaged                        Term Frequency: 1         
Term: instant                        Term Frequency: 1         
Term: imperative                     Term Frequency: 1         
Term: product                        Term Frequency: 1         
Term: particularly                   Term Frequency: 1         
Term: ahduin                         Term Frequency: 1         
Term: 2.1                            Term Frequency: 1         
Term: 2.2                            Term Frequency: 1         
Term: 2.3                            Term Frequency: 1         
Term: 2.4                            Term Frequency: 1         
Term: communities                    Term Frequency: 1         
Term: authoring                      Term Frequency: 1         
Term: findings                       Term Frequency: 1         
Term: sustained                      Term Frequency: 1         
Term: whether                        Term Frequency: 1         
Term: including                      Term Frequency: 1         
Term: teacher                        Term Frequency: 1         
Term: twentieth                      Term Frequency: 1         
Term: working                        Term Frequency: 1         
Term: performing                     Term Frequency: 1         
Term: entrepreneurial                Term Frequency: 1         
Term: opening                        Term Frequency: 1         
Term: deployments                    Term Frequency: 1         
Term: stable                         Term Frequency: 1         
Term: activities                     Term Frequency: 1         
Term: objectives                     Term Frequency: 1         
Term: prototypes                     Term Frequency: 1         
Term: led                            Term Frequency: 1         
Term: unleashed                      Term Frequency: 1         
Term: facets                         Term Frequency: 1         
Term: let                            Term Frequency: 1         
Term: pace                           Term Frequency: 1         
Term: offering                       Term Frequency: 1         
Term: creating                       Term Frequency: 1         
Term: styles                         Term Frequency: 1         
Term: sophisticated                  Term Frequency: 1         
Term: giving                         Term Frequency: 1         
Term: found                          Term Frequency: 1         
Term: ingredient                     Term Frequency: 1         
Term: services                       Term Frequency: 1         
Term: 277                            Term Frequency: 1         
Term: develop                        Term Frequency: 1         
Term: page                           Term Frequency: 1         
Term: full                           Term Frequency: 1         
Term: aspects                        Term Frequency: 1         
Term: effort                         Term Frequency: 1         
Term: customizing                    Term Frequency: 1         
Term: universities                   Term Frequency: 1         
Term: lesson                         Term Frequency: 1         
Term: redistribute                   Term Frequency: 1         
Term: enterprise                     Term Frequency: 1         
Term: teaching                       Term Frequency: 1         
Term: foster                         Term Frequency: 1         
Term: advancing                      Term Frequency: 1         
Term: interests                      Term Frequency: 1         
Term: bear                           Term Frequency: 1         
Term: consider                       Term Frequency: 1         
Term: distrust                       Term Frequency: 1         
Term: linda.baer                     Term Frequency: 1         
Term: sustain                        Term Frequency: 1         
Term: critical                       Term Frequency: 1         
Term: clear                          Term Frequency: 1         
Term: advance                        Term Frequency: 1         
Term: depending                      Term Frequency: 1         
Term: going                          Term Frequency: 1         
Term: active                         Term Frequency: 1         
Term: opportunity                    Term Frequency: 1         
Term: accelerating                   Term Frequency: 1         
Term: acquisition                    Term Frequency: 1         
Term: committing                     Term Frequency: 1         
Term: possible                       Term Frequency: 1         
Term: stage                          Term Frequency: 1         
Term: meet                           Term Frequency: 1         
Term: thrive                         Term Frequency: 1         
Term: analytic                       Term Frequency: 1         
Term: questions                      Term Frequency: 1         
Term: hold                           Term Frequency: 1         
Term: faculty                        Term Frequency: 1         
Term: prior                          Term Frequency: 1         
Term: boundaries                     Term Frequency: 1         
Term: 2011                           Term Frequency: 1         
Term: 2010                           Term Frequency: 1         
Term: company                        Term Frequency: 1         
Term: just                           Term Frequency: 1         
Term: notice                         Term Frequency: 1         
Term: grand                          Term Frequency: 1         
Term: dmn                            Term Frequency: 1         
Term: framing                        Term Frequency: 1         
Term: researchers                    Term Frequency: 1         
Term: being                          Term Frequency: 1         
Term: 3.1                            Term Frequency: 1         
Term: 3.2                            Term Frequency: 1         
Term: 3.3                            Term Frequency: 1         
Term: 3.4                            Term Frequency: 1         
Term: twenty                         Term Frequency: 1         
Term: may                            Term Frequency: 1         
Term: gathered                       Term Frequency: 1         
Term: entities                       Term Frequency: 1         
Term: return                         Term Frequency: 1         
Term: individualized                 Term Frequency: 1         
Term: continuous                     Term Frequency: 1         
Term: textbook                       Term Frequency: 1         
Term: pilots                         Term Frequency: 1         
Term: illustrate                     Term Frequency: 1         
Term: ideas                          Term Frequency: 1         
Term: sustainability                 Term Frequency: 1         
Term: transforming                   Term Frequency: 1         
Term: lists                          Term Frequency: 1         
Term: leaning                        Term Frequency: 1         
Term: designers                      Term Frequency: 1         
Term: tutorials                      Term Frequency: 1         
Term: 01                             Term Frequency: 1         
Term: inform                         Term Frequency: 1         
Term: 04                             Term Frequency: 1         
Term: 08                             Term Frequency: 1         
Term: granted                        Term Frequency: 1         
Term: 10                             Term Frequency: 1         
Term: 12                             Term Frequency: 1         
Term: unique                         Term Frequency: 1         
Term: invested                       Term Frequency: 1         
Term: 25                             Term Frequency: 1         
Term: stakeholders                   Term Frequency: 1         
Term: long                           Term Frequency: 1         
Term: augment                        Term Frequency: 1         
Term: perspective                    Term Frequency: 1         
Term: though                         Term Frequency: 1         
Term: many                           Term Frequency: 1         
Term: simulations                    Term Frequency: 1         
Term: extensive                      Term Frequency: 1         
Term: 389                            Term Frequency: 1         
Term: collaboration                  Term Frequency: 1         
Term: associated                     Term Frequency: 1         
Term: progress                       Term Frequency: 1         
Term: adapts                         Term Frequency: 1         
Term: paths                          Term Frequency: 1         
Term: allow                          Term Frequency: 1         
Term: needed                         Term Frequency: 1         
Term: resides                        Term Frequency: 1         
Term: every                          Term Frequency: 1         
Term: paced                          Term Frequency: 1         
Term: incredible                     Term Frequency: 1         
Term: indeed                         Term Frequency: 1         
Term: confronting                    Term Frequency: 1         
Term: enable                         Term Frequency: 1         
Term: games                          Term Frequency: 1         
Term: collaborative                  Term Frequency: 1         
Term: among                          Term Frequency: 1         
Term: stated                         Term Frequency: 1         
Term: internal                       Term Frequency: 1         
Term: nurture                        Term Frequency: 1         
Term: runs                           Term Frequency: 1         
Term: span                           Term Frequency: 1         
Term: commitment                     Term Frequency: 1         
Term: revolutionized                 Term Frequency: 1         
Term: toolset                        Term Frequency: 1         
Term: umn.edu                        Term Frequency: 1         
Term: public                         Term Frequency: 1         
Term: track                          Term Frequency: 1         
Term: value                          Term Frequency: 1         
Term: advantage                      Term Frequency: 1         
Term: growth                         Term Frequency: 1         
Term: providers                      Term Frequency: 1         
Term: hands                          Term Frequency: 1         
Term: www.ed.gov                     Term Frequency: 1         
Term: invented                       Term Frequency: 1         
Term: adapted                        Term Frequency: 1         
Term: happening                      Term Frequency: 1         
Term: rolling                        Term Frequency: 1         
Term: learn                          Term Frequency: 1         
Term: unlimited                      Term Frequency: 1         
Term: scratched                      Term Frequency: 1         
Term: evidence                       Term Frequency: 1         
Term: post                           Term Frequency: 1         
Term: 275progression                 Term Frequency: 1         
Term: educational                    Term Frequency: 1         
Term: trust                          Term Frequency: 1         
Term: improvement                    Term Frequency: 1         
Term: happens                        Term Frequency: 1         
Term: called                         Term Frequency: 1         
Term: responding                     Term Frequency: 1         
Term: connects                       Term Frequency: 1         
Term: distributed                    Term Frequency: 1         
Term: aim                            Term Frequency: 1         
Term: encourage                      Term Frequency: 1         
Term: accommodate                    Term Frequency: 1         
Term: outcome                        Term Frequency: 1         
Term: mode                           Term Frequency: 1         
Term: implemented                    Term Frequency: 1         
Term: www.insidehighered.com         Term Frequency: 1         
Term: bridging                       Term Frequency: 1         
Term: settings                       Term Frequency: 1         
Term: real                           Term Frequency: 1         
Term: collect                        Term Frequency: 1         
Term: networked                      Term Frequency: 1         
Term: facilitate                     Term Frequency: 1         
Term: leverage                       Term Frequency: 1         
Term: centric                        Term Frequency: 1         
Term: equipped                       Term Frequency: 1         
Term: around                         Term Frequency: 1         
Term: today                          Term Frequency: 1         
Term: predict                        Term Frequency: 1         
Term: forms                          Term Frequency: 1         
Term: expanding                      Term Frequency: 1         
Term: shift                          Term Frequency: 1         
Term: establishing                   Term Frequency: 1         
Term: professional                   Term Frequency: 1         
Term: maximize                       Term Frequency: 1         
Term: leveraging                     Term Frequency: 1         
Term: fully                          Term Frequency: 1         
Term: models                         Term Frequency: 1         
Term: netp                           Term Frequency: 1         
Term: acquire                        Term Frequency: 1         
Term: visionary                      Term Frequency: 1         
Term: arc                            Term Frequency: 1         
Term: vendor                         Term Frequency: 1         
Term: supplemental                   Term Frequency: 1         
Term: arm                            Term Frequency: 1         
Term: call                           Term Frequency: 1         
Term: partners                       Term Frequency: 1         
Term: campuses                       Term Frequency: 1         
Term: justified                      Term Frequency: 1         
Term: courses                        Term Frequency: 1         
Term: difficulty                     Term Frequency: 1         
Term: improving                      Term Frequency: 1         
Term: nearly                         Term Frequency: 1         
Term: incorporating                  Term Frequency: 1         
Term: news                           Term Frequency: 1         
Term: delivery                       Term Frequency: 1         
Term: introduce                      Term Frequency: 1         
Term: risk                           Term Frequency: 1         
Term: differentiated                 Term Frequency: 1         
Term: developers                     Term Frequency: 1         
Term: instruments                    Term Frequency: 1         
Term: logged                         Term Frequency: 1         
Term: embed                          Term Frequency: 1         
Term: truly                          Term Frequency: 1         
Term: lives                          Term Frequency: 1         
Term: republish                      Term Frequency: 1         
Term: web                            Term Frequency: 1         
Term: 9259                           Term Frequency: 1         
Term: continuously                   Term Frequency: 1         
Term: used                           Term Frequency: 1         
Term: constantly                     Term Frequency: 1         
Term: fosters                        Term Frequency: 1         
Term: homegrown                      Term Frequency: 1         
Term: otherwise                      Term Frequency: 1         
Term: refers                         Term Frequency: 1         
Term: 1785                           Term Frequency: 1         
Term: globally                       Term Frequency: 1         
Term: affecting                      Term Frequency: 1         
Term: why                            Term Frequency: 1         
Term: user                           Term Frequency: 1         
Term: customer                       Term Frequency: 1         
Term: bring                          Term Frequency: 1         
Term: 1333                           Term Frequency: 1         
Term: fluid                          Term Frequency: 1         
Term: addition                       Term Frequency: 1         
Term: promoting                      Term Frequency: 1         
Term: personal                       Term Frequency: 1         
Term: empowering                     Term Frequency: 1         
Term: 55455                          Term Frequency: 1         
Term: strong                         Term Frequency: 1         
Term: innovation                     Term Frequency: 1         
Term: set                            Term Frequency: 1         
Term: predictive                     Term Frequency: 1         
Term: co                             Term Frequency: 1         
Term: empowered                      Term Frequency: 1         
Term: do                             Term Frequency: 1         
Term: meaningful                     Term Frequency: 1         
Term: client                         Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: go                             Term Frequency: 1         
Term: 507                            Term Frequency: 1         
Term: amplifying                     Term Frequency: 1         
Term: nurturing                      Term Frequency: 1         
Term: advances                       Term Frequency: 1         
Term: four                           Term Frequency: 1         
Term: surface                        Term Frequency: 1         
Term: advisors                       Term Frequency: 1         
Term: traditional                    Term Frequency: 1         
Term: practitioners                  Term Frequency: 1         
Term: become                         Term Frequency: 1         
Term: customized                     Term Frequency: 1         
Term: thinking                       Term Frequency: 1         
Term: ability                        Term Frequency: 1         
Term: instruction                    Term Frequency: 1         
Term: knewtons                       Term Frequency: 1         
Term: enterprises                    Term Frequency: 1         
Term: personalize                    Term Frequency: 1         
Term: reticence                      Term Frequency: 1         
Term: focused                        Term Frequency: 1         
Term: productivity                   Term Frequency: 1         
Term: informs                        Term Frequency: 1         
Term: vary                           Term Frequency: 1         
Term: lessons                        Term Frequency: 1         
Term: actively                       Term Frequency: 1         
Term: so                             Term Frequency: 1         
Term: st                             Term Frequency: 1         
Term: launch                         Term Frequency: 1         
Term: connected                      Term Frequency: 1         
Term: assist                         Term Frequency: 1         
Term: garner                         Term Frequency: 1         
Term: dynamic                        Term Frequency: 1         
Term: know                           Term Frequency: 1         
Term: demonstrate                    Term Frequency: 1         
Term: student's                      Term Frequency: 1         
Term: doing                          Term Frequency: 1         
Term: type                           Term Frequency: 1         
Term: method                         Term Frequency: 1         
Term: come                           Term Frequency: 1         
Term: pervasive                      Term Frequency: 1         
Term: range                          Term Frequency: 1         
Term: out                            Term Frequency: 1         
Term: power                          Term Frequency: 1         
Term: copy                           Term Frequency: 1         
Term: brain                          Term Frequency: 1         
Term: lead                           Term Frequency: 1         
Term: massive                        Term Frequency: 1         
Term: exponential                    Term Frequency: 1         
Term: hosted                         Term Frequency: 1         
Term: translate                      Term Frequency: 1         
Term: growing                        Term Frequency: 1         
Term: only                           Term Frequency: 1         
Term: mnsu.edu                       Term Frequency: 1         
Term: publishers                     Term Frequency: 1         
Term: development                    Term Frequency: 1         
Term: behaviors                      Term Frequency: 1         
Term: competences                    Term Frequency: 1         
Term: potentially                    Term Frequency: 1         
Term: challenges                     Term Frequency: 1         
Term: servers                        Term Frequency: 1         
Term: challenge                      Term Frequency: 1         
Term: these                          Term Frequency: 0         
Term: Ellucian                       Term Frequency: 0         
Term: A                              Term Frequency: 0         
Term: Chancellor                     Term Frequency: 0         
Term: D                              Term Frequency: 0         
Term: J                              Term Frequency: 0         
Term: L                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: Institute                      Term Frequency: 0         
Term: U                              Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: State                          Term Frequency: 0         
Term: Responsive                     Term Frequency: 0         
Term: Keywords                       Term Frequency: 0         
Term: Minnesota                      Term Frequency: 0         
Term: Initiative                     Term Frequency: 0         
Term: with                           Term Frequency: 0         
Term: John                           Term Frequency: 0         
Term: Academic                       Term Frequency: 0         
Term: Intelligent                    Term Frequency: 0         
Term: Smart                          Term Frequency: 0         
Term: All                            Term Frequency: 0         
Term: New                            Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: Personalized                   Term Frequency: 0         
Term: Ann                            Term Frequency: 0         
Term: Major                          Term Frequency: 0         
Term: Apr                            Term Frequency: 0         
Term: Personalization                Term Frequency: 0         
Term: eLearning                      Term Frequency: 0         
Term: MyLabs                         Term Frequency: 0         
Term: Hill                           Term Frequency: 0         
Term: They                           Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: PlatformTM                     Term Frequency: 0         
Term: Brown                          Term Frequency: 0         
Term: Way                            Term Frequency: 0         
Term: DISCUSSION                     Term Frequency: 0         
Term: Given                          Term Frequency: 0         
Term: Administration                 Term Frequency: 0         
Term: Strategies                     Term Frequency: 0         
Term: Technology                     Term Frequency: 0         
Term: Melinda                        Term Frequency: 0         
Term: their                          Term Frequency: 0         
Term: Will                           Term Frequency: 0         
Term: National                       Term Frequency: 0         
Term: THE                            Term Frequency: 0         
Term: Kolowich                       Term Frequency: 0         
Term: Collaborations                 Term Frequency: 0         
Term: 276Might                       Term Frequency: 0         
Term: For                            Term Frequency: 0         
Term: Role                           Term Frequency: 0         
Term: Because                        Term Frequency: 0         
Term: University                     Term Frequency: 0         
Term: Measurement                    Term Frequency: 0         
Term: Projects                       Term Frequency: 0         
Term: Minneapolis                    Term Frequency: 0         
Term: Sparrow                        Term Frequency: 0         
Term: Higher                         Term Frequency: 0         
Term: PANEL                          Term Frequency: 0         
Term: PERSONALIZED                   Term Frequency: 0         
Term: LAK                            Term Frequency: 0         
Term: D2L                            Term Frequency: 0         
Term: Seely                          Term Frequency: 0         
Term: PLE                            Term Frequency: 0         
Term: ABSTRACT                       Term Frequency: 0         
Term: McGraw                         Term Frequency: 0         
Term: INTRODUCTION                   Term Frequency: 0         
Term: Department                     Term Frequency: 0         
Term: Permission                     Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: Learning                       Term Frequency: 0         
Term: Initiatives                    Term Frequency: 0         
Term: GRAPPLE                        Term Frequency: 0         
Term: Pearson’s                      Term Frequency: 0         
Term: Gen                            Term Frequency: 0         
Term: Belgium                        Term Frequency: 0         
Term: Examples                       Term Frequency: 0         
Term: Blackboard                     Term Frequency: 0         
Term: Strategic                      Term Frequency: 0         
Term: Norris                         Term Frequency: 0         
Term: Content                        Term Frequency: 0         
Term: Environment                    Term Frequency: 0         
Term: Cengage                        Term Frequency: 0         
Term: Science                        Term Frequency: 0         
Term: Hendon                         Term Frequency: 0         
Term: Bill                           Term Frequency: 0         
Term: Building                       Term Frequency: 0         
Term: Glen                           Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: MOOCs                          Term Frequency: 0         
Term: Educators                      Term Frequency: 0         
Term: Using                          Term Frequency: 0         
Term: Carnegie                       Term Frequency: 0         
Term: EU                             Term Frequency: 0         
Term: Knewton’s                      Term Frequency: 0         
Term: Gates                          Term Frequency: 0         
Term: Some                           Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: It                             Term Frequency: 0         
Term: Baer                           Term Frequency: 0         
Term: Sons                           Term Frequency: 0         
Term: Learners                       Term Frequency: 0         
Term: MN                             Term Frequency: 0         
Term: and                            Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: PL                             Term Frequency: 0         
Term: REFERENCES                     Term Frequency: 0         
Term: Foundation                     Term Frequency: 0         
Term: Open                           Term Frequency: 0         
Term: SE                             Term Frequency: 0         
Term: are                            Term Frequency: 0         
Term: such                           Term Frequency: 0         
Term: Drive                          Term Frequency: 0         
Term: To                             Term Frequency: 0         
Term: US                             Term Frequency: 0         
Term: VA                             Term Frequency: 0         
Term: Federated                      Term Frequency: 0         
Term: Linda                          Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: We                             Term Frequency: 0         
Term: Teachers                       Term Frequency: 0         
Term: Pearson                        Term Frequency: 0         
Term: Leuven                         Term Frequency: 0         
Term: Mankato                        Term Frequency: 0         
Term: Robert                         Term Frequency: 0         
Term: Culture                        Term Frequency: 0         
Term: Pillsbury                      Term Frequency: 0         
Term: Technological                  Term Frequency: 0         
Term: iSEAL                          Term Frequency: 0         
Term: Wigley                         Term Frequency: 0         
Term: Crafting                       Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: How                            Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: ACM                            Term Frequency: 0         
Term: Adaptive                       Term Frequency: 0         
Term: VOI                            Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: Wiley                          Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: Douglas                        Term Frequency: 0         
Term: Tools                          Term Frequency: 0         
Term: Optimizing                     Term Frequency: 0         
Term: Products                       Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: Terms                          Term Frequency: 0         
Term: ROI                            Term Frequency: 0         
Term: Duin                           Term Frequency: 0         
Term: Solutions                      Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: Jonathons                      Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: Panelists                      Term Frequency: 0         
Term: they                           Term Frequency: 0         
Term: Mastering                      Term Frequency: 0         
Term: Thomas                         Term Frequency: 0         
Term: ASU                            Term Frequency: 0         
Term: to                             Term Frequency: 0         
Term: Brodnick                       Term Frequency: 0         
Term: Rochester                      Term Frequency: 0         
Term: this                           Term Frequency: 0         
Term: General                        Term Frequency: 0         
Term: Inside                         Term Frequency: 0         
